"","rusher_player_name","rusher_player_id","posteam","defteam","yards_gained_rush"
"9922","C.Rush","00-0033662","DAL","NYG",-2
"9923","R.Dowdle","00-0036139","DAL","NYG",4
"9924","R.Dowdle","00-0036139","DAL","NYG",4
"9925","T.Tracy","00-0039384","NYG","DAL",2
"9926","D.Lock","00-0035704","NYG","DAL",21
"9927","T.Tracy","00-0039384","NYG","DAL",4
"9928","R.Dowdle","00-0036139","DAL","NYG",6
"9929","R.Dowdle","00-0036139","DAL","NYG",5
"9930","R.Dowdle","00-0036139","DAL","NYG",2
"9931","R.Dowdle","00-0036139","DAL","NYG",18
"9932","R.Dowdle","00-0036139","DAL","NYG",17
"9933","R.Dowdle","00-0036139","DAL","NYG",-1
"9934","R.Dowdle","00-0036139","DAL","NYG",4
"9935","R.Dowdle","00-0036139","DAL","NYG",-4
"9936","D.Lock","00-0035704","NYG","DAL",8
"9937","R.Dowdle","00-0036139","DAL","NYG",3
"9938","S.Barkley","00-0034844","PHI","BAL",12
"9939","W.Shipley","00-0039746","PHI","BAL",4
"9940","D.Henry","00-0032764","BAL","PHI",5
"9941","D.Henry","00-0032764","BAL","PHI",0
"9942","D.Henry","00-0032764","BAL","PHI",4
"9943","Z.Flowers","00-0039064","BAL","PHI",-3
"9944","S.Barkley","00-0034844","PHI","BAL",4
"9945","D.Henry","00-0032764","BAL","PHI",6
"9946","D.Henry","00-0032764","BAL","PHI",4
"9947","J.Hill","00-0034975","BAL","PHI",1
"9948","D.Henry","00-0032764","BAL","PHI",19
"9949","S.Barkley","00-0034844","PHI","BAL",3
"9950","L.Jackson","00-0034796","BAL","PHI",0
"9951","S.Barkley","00-0034844","PHI","BAL",5
"9952","S.Barkley","00-0034844","PHI","BAL",4
"9953","S.Barkley","00-0034844","PHI","BAL",-1
"9954","D.Henry","00-0032764","BAL","PHI",0
"9955","S.Barkley","00-0034844","PHI","BAL",-1
"9956","S.Barkley","00-0034844","PHI","BAL",9
"9957","J.Hurts","00-0036389","PHI","BAL",8
"9958","D.Henry","00-0032764","BAL","PHI",1
"9959","D.Henry","00-0032764","BAL","PHI",-4
"9960","S.Barkley","00-0034844","PHI","BAL",5
"9961","S.Barkley","00-0034844","PHI","BAL",5
"9962","J.Hurts","00-0036389","PHI","BAL",9
"9963","J.Hurts","00-0036389","PHI","BAL",1
"9964","L.Jackson","00-0034796","BAL","PHI",11
"9965","L.Jackson","00-0034796","BAL","PHI",12
"9966","D.Henry","00-0032764","BAL","PHI",8
"9967","D.Henry","00-0032764","BAL","PHI",5
"9968","J.Hill","00-0034975","BAL","PHI",2
"9969","S.Barkley","00-0034844","PHI","BAL",-1
"9970","D.Henry","00-0032764","BAL","PHI",4
"9971","L.Jackson","00-0034796","BAL","PHI",8
"9972","D.Henry","00-0032764","BAL","PHI",3
"9973","L.Jackson","00-0034796","BAL","PHI",4
"9974","M.Andrews","00-0034753","BAL","PHI",2
"9975","D.Henry","00-0032764","BAL","PHI",5
"9976","J.Hill","00-0034975","BAL","PHI",3
"9977","L.Jackson","00-0034796","BAL","PHI",2
"9978","L.Jackson","00-0034796","BAL","PHI",3
"9979","J.Hurts","00-0036389","PHI","BAL",-1
"9980","D.Henry","00-0032764","BAL","PHI",4
"9981","D.Henry","00-0032764","BAL","PHI",4
"9982","D.Henry","00-0032764","BAL","PHI",5
"9983","S.Barkley","00-0034844","PHI","BAL",4
"9984","S.Barkley","00-0034844","PHI","BAL",3
"9985","S.Barkley","00-0034844","PHI","BAL",14
"9986","J.Hurts","00-0036389","PHI","BAL",11
"9987","S.Barkley","00-0034844","PHI","BAL",25
"9988","D.Henry","00-0032764","BAL","PHI",10
"9989","D.Henry","00-0032764","BAL","PHI",-1
"9990","S.Barkley","00-0034844","PHI","BAL",8
"9991","S.Barkley","00-0034844","PHI","BAL",1
"9992","J.Hurts","00-0036389","PHI","BAL",0
"9993","J.Hurts","00-0036389","PHI","BAL",3
"9994","S.Barkley","00-0034844","PHI","BAL",3
"9995","S.Barkley","00-0034844","PHI","BAL",0
"9996","S.Barkley","00-0034844","PHI","BAL",7
"9997","S.Barkley","00-0034844","PHI","BAL",1
"9998","S.Barkley","00-0034844","PHI","BAL",2
"9999","S.Barkley","00-0034844","PHI","BAL",-5
"10000","L.Jackson","00-0034796","BAL","PHI",39
"10001","C.Brown","00-0038597","CIN","PIT",-1
"10002","N.Harris","00-0036893","PIT","CIN",1
"10003","N.Harris","00-0036893","PIT","CIN",7
"10004","C.Brown","00-0038597","CIN","PIT",13
"10005","C.Brown","00-0038597","CIN","PIT",40
"10006","C.Brown","00-0038597","CIN","PIT",1
"10007","C.Patterson","00-0030578","PIT","CIN",2
"10008","C.Patterson","00-0030578","PIT","CIN",12
"10009","C.Patterson","00-0030578","PIT","CIN",2
"10010","K.Herbert","00-0036906","CIN","PIT",14
"10011","J.Burrow","00-0036442","CIN","PIT",8
"10012","C.Brown","00-0038597","CIN","PIT",-3
"10013","N.Harris","00-0036893","PIT","CIN",8
"10014","N.Harris","00-0036893","PIT","CIN",5
"10015","N.Harris","00-0036893","PIT","CIN",10
"10016","C.Brown","00-0038597","CIN","PIT",4
"10017","C.Brown","00-0038597","CIN","PIT",4
"10018","C.Brown","00-0038597","CIN","PIT",3
"10019","J.Warren","00-0037228","PIT","CIN",6
"10020","N.Harris","00-0036893","PIT","CIN",3
"10021","N.Harris","00-0036893","PIT","CIN",-3
"10022","R.Wilson","00-0029263","PIT","CIN",5
"10023","C.Brown","00-0038597","CIN","PIT",3
"10024","J.Burrow","00-0036442","CIN","PIT",1
"10025","C.Brown","00-0038597","CIN","PIT",2
"10026","C.Brown","00-0038597","CIN","PIT",2
"10027","N.Harris","00-0036893","PIT","CIN",3
"10028","N.Harris","00-0036893","PIT","CIN",20
"10029","N.Harris","00-0036893","PIT","CIN",5
"10030","J.Warren","00-0037228","PIT","CIN",4
"10031","C.Brown","00-0038597","CIN","PIT",2
"10032","N.Harris","00-0036893","PIT","CIN",7
"10033","N.Harris","00-0036893","PIT","CIN",1
"10034","N.Harris","00-0036893","PIT","CIN",1
"10035","N.Harris","00-0036893","PIT","CIN",1
"10036","J.Warren","00-0037228","PIT","CIN",-1
"10037","N.Harris","00-0036893","PIT","CIN",3
"10038","N.Harris","00-0036893","PIT","CIN",3
"10039","J.Fields","00-0036945","PIT","CIN",7
"10040","K.Walker","00-0038134","SEA","NYJ",7
"10041","K.Walker","00-0038134","SEA","NYJ",-2
"10042","B.Allen","00-0039794","NYJ","SEA",3
"10043","K.Walker","00-0038134","SEA","NYJ",1
"10044","B.Hall","00-0038120","NYJ","SEA",6
"10045","B.Hall","00-0038120","NYJ","SEA",2
"10046","B.Allen","00-0039794","NYJ","SEA",2
"10047","B.Hall","00-0038120","NYJ","SEA",4
"10048","M.Corley","00-0039920","NYJ","SEA",8
"10049","B.Hall","00-0038120","NYJ","SEA",12
"10050","B.Hall","00-0038120","NYJ","SEA",2
"10051","G.Smith","00-0030565","SEA","NYJ",3
"10052","K.Walker","00-0038134","SEA","NYJ",1
"10053","K.Walker","00-0038134","SEA","NYJ",0
"10054","K.Walker","00-0038134","SEA","NYJ",7
"10055","K.Walker","00-0038134","SEA","NYJ",2
"10056","Z.Charbonnet","00-0039165","SEA","NYJ",7
"10057","B.Allen","00-0039794","NYJ","SEA",4
"10058","B.Hall","00-0038120","NYJ","SEA",3
"10059","B.Hall","00-0038120","NYJ","SEA",4
"10060","B.Hall","00-0038120","NYJ","SEA",4
"10061","Z.Charbonnet","00-0039165","SEA","NYJ",11
"10062","B.Allen","00-0039794","NYJ","SEA",4
"10063","A.Rodgers","00-0023459","NYJ","SEA",7
"10064","B.Hall","00-0038120","NYJ","SEA",3
"10065","B.Hall","00-0038120","NYJ","SEA",2
"10066","B.Allen","00-0039794","NYJ","SEA",-2
"10067","K.Walker","00-0038134","SEA","NYJ",7
"10068","K.Walker","00-0038134","SEA","NYJ",10
"10069","K.Walker","00-0038134","SEA","NYJ",4
"10070","K.Walker","00-0038134","SEA","NYJ",1
"10071","K.Walker","00-0038134","SEA","NYJ",0
"10072","B.Hall","00-0038120","NYJ","SEA",4
"10073","B.Hall","00-0038120","NYJ","SEA",11
"10074","K.Walker","00-0038134","SEA","NYJ",11
"10075","K.Walker","00-0038134","SEA","NYJ",8
"10076","Z.Charbonnet","00-0039165","SEA","NYJ",2
"10077","J.Smith-Njigba","00-0038543","SEA","NYJ",5
"10078","K.Walker","00-0038134","SEA","NYJ",-1
"10079","K.Walker","00-0038134","SEA","NYJ",-7
"10080","Z.Charbonnet","00-0039165","SEA","NYJ",8
"10081","B.Hall","00-0038120","NYJ","SEA",5
"10082","I.Davis","00-0039798","NYJ","SEA",4
"10083","J.Cook","00-0037248","BUF","SF",2
"10084","C.McCaffrey","00-0033280","SF","BUF",2
"10085","C.McCaffrey","00-0033280","SF","BUF",6
"10086","C.McCaffrey","00-0033280","SF","BUF",19
"10087","J.Mason","00-0037525","SF","BUF",11
"10088","C.McCaffrey","00-0033280","SF","BUF",1
"10089","R.Davis","00-0039875","BUF","SF",1
"10090","Ty.Johnson","00-0035537","BUF","SF",8
"10091","J.Cook","00-0037248","BUF","SF",1
"10092","J.Allen","00-0034857","BUF","SF",3
"10093","J.Cook","00-0037248","BUF","SF",-4
"10094","J.Allen","00-0034857","BUF","SF",7
"10095","J.Cook","00-0037248","BUF","SF",5
"10096","Ty.Johnson","00-0035537","BUF","SF",4
"10097","R.Davis","00-0039875","BUF","SF",13
"10098","R.Davis","00-0039875","BUF","SF",5
"10099","C.McCaffrey","00-0033280","SF","BUF",12
"10100","B.Purdy","00-0037834","SF","BUF",3
"10101","C.McCaffrey","00-0033280","SF","BUF",18
"10102","J.Mason","00-0037525","SF","BUF",-4
"10103","C.McCaffrey","00-0033280","SF","BUF",-5
"10104","J.Mason","00-0037525","SF","BUF",6
"10105","J.Cook","00-0037248","BUF","SF",65
"10106","J.Mason","00-0037525","SF","BUF",28
"10107","J.Mason","00-0037525","SF","BUF",4
"10108","J.Mason","00-0037525","SF","BUF",6
"10109","I.Guerendo","00-0039363","SF","BUF",0
"10110","B.Purdy","00-0037834","SF","BUF",1
"10111","J.Cook","00-0037248","BUF","SF",2
"10112","J.Cook","00-0037248","BUF","SF",18
"10113","J.Cook","00-0037248","BUF","SF",10
"10114","J.Cook","00-0037248","BUF","SF",1
"10115","J.Mason","00-0037525","SF","BUF",11
"10116","J.Mason","00-0037525","SF","BUF",2
"10117","J.Mason","00-0037525","SF","BUF",3
"10118","J.Mason","00-0037525","SF","BUF",9
"10119","K.Juszczyk","00-0029892","SF","BUF",-1
"10120","J.Cook","00-0037248","BUF","SF",7
"10121","J.Cook","00-0037248","BUF","SF",1
"10122","J.Mason","00-0037525","SF","BUF",0
"10123","R.Davis","00-0039875","BUF","SF",11
"10124","R.Davis","00-0039875","BUF","SF",1
"10125","C.Samuel","00-0033282","BUF","SF",7
"10126","J.Mason","00-0037525","SF","BUF",0
"10127","J.Mason","00-0037525","SF","BUF",2
"10128","I.Guerendo","00-0039363","SF","BUF",15
"10129","J.Cook","00-0037248","BUF","SF",-1
"10130","I.Guerendo","00-0039363","SF","BUF",5
"10131","J.Cook","00-0037248","BUF","SF",1
"10132","J.Cook","00-0037248","BUF","SF",-1
"10133","J.Allen","00-0034857","BUF","SF",8
"10134","R.Davis","00-0039875","BUF","SF",8
"10135","R.Davis","00-0039875","BUF","SF",3
"10136","M.Trubisky","00-0033869","BUF","SF",0
"10137","I.Guerendo","00-0039363","SF","BUF",-1
"10138","Ty.Johnson","00-0035537","BUF","SF",7
"10139","Ty.Johnson","00-0035537","BUF","SF",8
"10140","Ty.Johnson","00-0035537","BUF","SF",1
"10141","R.Davis","00-0039875","BUF","SF",9
"10142","R.Davis","00-0039875","BUF","SF",6
"10143","R.Davis","00-0039875","BUF","SF",2
"10144","R.Davis","00-0039875","BUF","SF",4
"10145","R.White","00-0037256","TB","CAR",6
"10146","B.Mayfield","00-0034855","TB","CAR",0
"10147","C.Hubbard","00-0036555","CAR","TB",5
"10148","C.Hubbard","00-0036555","CAR","TB",2
"10149","B.Young","00-0039150","CAR","TB",2
"10150","R.White","00-0037256","TB","CAR",11
"10151","B.Irving","00-0039361","TB","CAR",11
"10152","B.Irving","00-0039361","TB","CAR",4
"10153","B.Irving","00-0039361","TB","CAR",2
"10154","R.White","00-0037256","TB","CAR",3
"10155","R.White","00-0037256","TB","CAR",2
"10156","B.Irving","00-0039361","TB","CAR",5
"10157","B.Irving","00-0039361","TB","CAR",-1
"10158","J.Brooks","00-0039344","CAR","TB",1
"10159","C.Hubbard","00-0036555","CAR","TB",2
"10160","B.Irving","00-0039361","TB","CAR",1
"10161","C.Hubbard","00-0036555","CAR","TB",-1
"10162","R.White","00-0037256","TB","CAR",9
"10163","C.Hubbard","00-0036555","CAR","TB",8
"10164","C.Hubbard","00-0036555","CAR","TB",0
"10165","B.Young","00-0039150","CAR","TB",10
"10166","B.Irving","00-0039361","TB","CAR",12
"10167","B.Irving","00-0039361","TB","CAR",-3
"10168","B.Irving","00-0039361","TB","CAR",1
"10169","J.Brooks","00-0039344","CAR","TB",5
"10170","J.Brooks","00-0039344","CAR","TB",1
"10171","R.White","00-0037256","TB","CAR",4
"10172","C.Hubbard","00-0036555","CAR","TB",9
"10173","C.Hubbard","00-0036555","CAR","TB",3
"10174","B.Irving","00-0039361","TB","CAR",7
"10175","B.Irving","00-0039361","TB","CAR",4
"10176","C.Hubbard","00-0036555","CAR","TB",6
"10177","B.Irving","00-0039361","TB","CAR",4
"10178","J.Brooks","00-0039344","CAR","TB",9
"10179","J.Brooks","00-0039344","CAR","TB",2
"10180","J.Brooks","00-0039344","CAR","TB",0
"10181","B.Irving","00-0039361","TB","CAR",4
"10182","B.Irving","00-0039361","TB","CAR",6
"10183","B.Irving","00-0039361","TB","CAR",5
"10184","B.Irving","00-0039361","TB","CAR",7
"10185","B.Irving","00-0039361","TB","CAR",10
"10186","B.Irving","00-0039361","TB","CAR",3
"10187","B.Irving","00-0039361","TB","CAR",6
"10188","B.Irving","00-0039361","TB","CAR",5
"10189","B.Irving","00-0039361","TB","CAR",2
"10190","B.Irving","00-0039361","TB","CAR",4
"10191","B.Irving","00-0039361","TB","CAR",43
"10192","B.Irving","00-0039361","TB","CAR",6
"10193","R.White","00-0037256","TB","CAR",3
"10194","R.White","00-0037256","TB","CAR",-6
"10195","C.Hubbard","00-0036555","CAR","TB",3
"10196","C.Hubbard","00-0036555","CAR","TB",2
"10197","B.Mayfield","00-0034855","TB","CAR",10
"10198","R.White","00-0037256","TB","CAR",4
"10199","B.Irving","00-0039361","TB","CAR",4
"10200","B.Young","00-0039150","CAR","TB",5
"10201","C.Hubbard","00-0036555","CAR","TB",4
"10202","R.White","00-0037256","TB","CAR",2
"10203","R.White","00-0037256","TB","CAR",38
"10204","T.Pollard","00-0035261","TEN","WAS",1
"10205","B.Robinson","00-0037746","WAS","TEN",40
"10206","T.Pollard","00-0035261","TEN","WAS",6
"10207","T.Pollard","00-0035261","TEN","WAS",5
"10208","B.Robinson","00-0037746","WAS","TEN",4
"10209","J.Daniels","00-0039910","WAS","TEN",5
"10210","B.Robinson","00-0037746","WAS","TEN",3
"10211","B.Robinson","00-0037746","WAS","TEN",16
"10212","J.Daniels","00-0039910","WAS","TEN",5
"10213","J.McNichols","00-0033955","WAS","TEN",12
"10214","J.McNichols","00-0033955","WAS","TEN",6
"10215","J.Daniels","00-0039910","WAS","TEN",3
"10216","T.Pollard","00-0035261","TEN","WAS",4
"10217","T.Pollard","00-0035261","TEN","WAS",5
"10218","B.Robinson","00-0037746","WAS","TEN",8
"10219","B.Robinson","00-0037746","WAS","TEN",0
"10220","J.Daniels","00-0039910","WAS","TEN",7
"10221","B.Robinson","00-0037746","WAS","TEN",0
"10222","B.Robinson","00-0037746","WAS","TEN",10
"10223","J.Daniels","00-0039910","WAS","TEN",-2
"10224","B.Robinson","00-0037746","WAS","TEN",4
"10225","B.Robinson","00-0037746","WAS","TEN",-2
"10226","J.McNichols","00-0033955","WAS","TEN",2
"10227","J.McNichols","00-0033955","WAS","TEN",5
"10228","J.Daniels","00-0039910","WAS","TEN",12
"10229","J.McNichols","00-0033955","WAS","TEN",6
"10230","J.McNichols","00-0033955","WAS","TEN",1
"10231","B.Robinson","00-0037746","WAS","TEN",2
"10232","B.Robinson","00-0037746","WAS","TEN",1
"10233","T.Pollard","00-0035261","TEN","WAS",4
"10234","T.Pollard","00-0035261","TEN","WAS",3
"10235","T.Spears","00-0039032","TEN","WAS",3
"10236","B.Robinson","00-0037746","WAS","TEN",1
"10237","W.Levis","00-0039152","TEN","WAS",-3
"10238","W.Levis","00-0039152","TEN","WAS",0
"10239","B.Robinson","00-0037746","WAS","TEN",4
"10240","B.Robinson","00-0037746","WAS","TEN",8
"10241","C.Rodriguez","00-0038611","WAS","TEN",4
"10242","B.Robinson","00-0037746","WAS","TEN",4
"10243","C.Rodriguez","00-0038611","WAS","TEN",17
"10244","J.Daniels","00-0039910","WAS","TEN",4
"10245","C.Rodriguez","00-0038611","WAS","TEN",4
"10246","C.Rodriguez","00-0038611","WAS","TEN",8
"10247","C.Rodriguez","00-0038611","WAS","TEN",4
"10248","D.Brown","00-0036626","WAS","TEN",4
"10249","T.Pollard","00-0035261","TEN","WAS",7
"10250","C.Rodriguez","00-0038611","WAS","TEN",25
"10251","C.Rodriguez","00-0038611","WAS","TEN",1
"10252","C.Rodriguez","00-0038611","WAS","TEN",6
"10253","J.Daniels","00-0039910","WAS","TEN",1
"10254","C.Rodriguez","00-0038611","WAS","TEN",5
"10255","C.Rodriguez","00-0038611","WAS","TEN",7
"10256","C.Rodriguez","00-0038611","WAS","TEN",5
"10257","C.Rodriguez","00-0038611","WAS","TEN",4
"10258","C.Rodriguez","00-0038611","WAS","TEN",4
"10259","B.Robinson","00-0038542","ATL","MIN",12
"10260","B.Robinson","00-0038542","ATL","MIN",2
"10261","B.Robinson","00-0038542","ATL","MIN",-5
"10262","B.Robinson","00-0038542","ATL","MIN",0
"10263","B.Robinson","00-0038542","ATL","MIN",2
"10264","T.Allgeier","00-0037263","ATL","MIN",6
"10265","A.Jones","00-0033293","MIN","ATL",5
"10266","A.Jones","00-0033293","MIN","ATL",13
"10267","A.Jones","00-0033293","MIN","ATL",3
"10268","B.Robinson","00-0038542","ATL","MIN",3
"10269","B.Robinson","00-0038542","ATL","MIN",5
"10270","T.Allgeier","00-0037263","ATL","MIN",7
"10271","T.Allgeier","00-0037263","ATL","MIN",5
"10272","A.Jones","00-0033293","MIN","ATL",13
"10273","B.Robinson","00-0038542","ATL","MIN",9
"10274","B.Robinson","00-0038542","ATL","MIN",2
"10275","B.Robinson","00-0038542","ATL","MIN",12
"10276","A.Jones","00-0033293","MIN","ATL",3
"10277","S.Darnold","00-0034869","MIN","ATL",5
"10278","T.Allgeier","00-0037263","ATL","MIN",6
"10279","T.Allgeier","00-0037263","ATL","MIN",3
"10280","T.Allgeier","00-0037263","ATL","MIN",2
"10281","B.Robinson","00-0038542","ATL","MIN",2
"10282","S.Darnold","00-0034869","MIN","ATL",3
"10283","C.Akers","00-0036414","MIN","ATL",-1
"10284","B.Robinson","00-0038542","ATL","MIN",8
"10285","B.Robinson","00-0038542","ATL","MIN",-1
"10286","A.Jones","00-0033293","MIN","ATL",5
"10287","A.Jones","00-0033293","MIN","ATL",-1
"10288","A.Jones","00-0033293","MIN","ATL",6
"10289","B.Robinson","00-0038542","ATL","MIN",-4
"10290","B.Robinson","00-0038542","ATL","MIN",7
"10291","B.Robinson","00-0038542","ATL","MIN",2
"10292","B.Robinson","00-0038542","ATL","MIN",4
"10293","B.Robinson","00-0038542","ATL","MIN",6
"10294","A.Jones","00-0033293","MIN","ATL",2
"10295","T.Allgeier","00-0037263","ATL","MIN",25
"10296","T.Allgeier","00-0037263","ATL","MIN",5
"10297","B.Robinson","00-0038542","ATL","MIN",13
"10298","B.Robinson","00-0038542","ATL","MIN",2
"10299","C.Akers","00-0036414","MIN","ATL",-2
"10300","A.Jones","00-0033293","MIN","ATL",7
"10301","S.Darnold","00-0034869","MIN","ATL",0
"10302","T.Allgeier","00-0037263","ATL","MIN",4
"10303","C.Akers","00-0036414","MIN","ATL",4
"10304","C.Akers","00-0036414","MIN","ATL",25
"10305","C.Akers","00-0036414","MIN","ATL",11
"10306","A.Jones","00-0033293","MIN","ATL",2
"10307","A.Jones","00-0033293","MIN","ATL",0
"10308","A.Jones","00-0033293","MIN","ATL",15
"10309","B.Robinson","00-0038542","ATL","MIN",1
"10310","B.Robinson","00-0038542","ATL","MIN",6
"10311","B.Robinson","00-0038542","ATL","MIN",6
"10312","R.McCloud","00-0034407","ATL","MIN",3
"10313","K.Williams","00-0037840","LA","BUF",-3
"10314","K.Williams","00-0037840","LA","BUF",3
"10315","K.Williams","00-0037840","LA","BUF",1
"10316","K.Williams","00-0037840","LA","BUF",7
"10317","K.Williams","00-0037840","LA","BUF",12
"10318","K.Williams","00-0037840","LA","BUF",4
"10319","P.Nacua","00-0039075","LA","BUF",5
"10320","P.Nacua","00-0039075","LA","BUF",9
"10321","K.Williams","00-0037840","LA","BUF",3
"10322","J.Cook","00-0037248","BUF","LA",1
"10323","J.Cook","00-0037248","BUF","LA",2
"10324","J.Allen","00-0034857","BUF","LA",0
"10325","J.Allen","00-0034857","BUF","LA",1
"10326","B.Corum","00-0039738","LA","BUF",2
"10327","B.Corum","00-0039738","LA","BUF",11
"10328","B.Corum","00-0039738","LA","BUF",7
"10329","B.Corum","00-0039738","LA","BUF",6
"10330","B.Corum","00-0039738","LA","BUF",0
"10331","B.Corum","00-0039738","LA","BUF",2
"10332","J.Cook","00-0037248","BUF","LA",3
"10333","K.Williams","00-0037840","LA","BUF",1
"10334","K.Williams","00-0037840","LA","BUF",0
"10335","K.Williams","00-0037840","LA","BUF",7
"10336","K.Williams","00-0037840","LA","BUF",-1
"10337","K.Williams","00-0037840","LA","BUF",10
"10338","K.Williams","00-0037840","LA","BUF",-1
"10339","P.Nacua","00-0039075","LA","BUF",4
"10340","J.Cook","00-0037248","BUF","LA",8
"10341","K.Williams","00-0037840","LA","BUF",4
"10342","K.Williams","00-0037840","LA","BUF",1
"10343","J.Cook","00-0037248","BUF","LA",3
"10344","K.Williams","00-0037840","LA","BUF",0
"10345","K.Williams","00-0037840","LA","BUF",1
"10346","K.Williams","00-0037840","LA","BUF",3
"10347","K.Williams","00-0037840","LA","BUF",4
"10348","K.Williams","00-0037840","LA","BUF",7
"10349","C.Samuel","00-0033282","BUF","LA",1
"10350","J.Allen","00-0034857","BUF","LA",17
"10351","B.Corum","00-0039738","LA","BUF",4
"10352","B.Corum","00-0039738","LA","BUF",2
"10353","K.Williams","00-0037840","LA","BUF",5
"10354","J.Allen","00-0034857","BUF","LA",20
"10355","J.Allen","00-0034857","BUF","LA",1
"10356","K.Williams","00-0037840","LA","BUF",0
"10357","J.Allen","00-0034857","BUF","LA",3
"10358","J.Allen","00-0034857","BUF","LA",30
"10359","J.Cook","00-0037248","BUF","LA",3
"10360","K.Williams","00-0037840","LA","BUF",0
"10361","P.Nacua","00-0039075","LA","BUF",1
"10362","K.Williams","00-0037840","LA","BUF",6
"10363","P.Nacua","00-0039075","LA","BUF",-3
"10364","K.Williams","00-0037840","LA","BUF",0
"10365","K.Williams","00-0037840","LA","BUF",5
"10366","J.Allen","00-0034857","BUF","LA",9
"10367","J.Allen","00-0034857","BUF","LA",0
"10368","J.Allen","00-0034857","BUF","LA",1
"10369","K.Williams","00-0037840","LA","BUF",2
"10370","K.Williams","00-0037840","LA","BUF",2
"10371","K.Williams","00-0037840","LA","BUF",4
"10372","C.Hubbard","00-0036555","CAR","PHI",3
"10373","S.Barkley","00-0034844","PHI","CAR",2
"10374","K.Gainwell","00-0036919","PHI","CAR",20
"10375","C.Hubbard","00-0036555","CAR","PHI",15
"10376","C.Hubbard","00-0036555","CAR","PHI",4
"10377","C.Hubbard","00-0036555","CAR","PHI",3
