"","receiver_player_name","receiver_player_id","passer_player_name","passer_player_id","complete_pass","air_yards","yards_after_catch","yards_gained_pass","defteam","interception"
"5071","R.Shaheed","00-0037545","D.Carr","00-0031280",0,17,NA,0,"KC",1
"5072","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,1,3,4,"NO",0
"5073","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,12,9,21,"NO",0
"5074","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,4,2,6,"NO",0
"5075","N.Gray","00-0036637","P.Mahomes","00-0033873",1,2,13,15,"NO",0
"5076","M.Tipton","00-0039623","D.Carr","00-0031280",0,42,NA,0,"KC",0
"5077","M.Tipton","00-0039623","D.Carr","00-0031280",1,1,1,2,"KC",0
"5078",NA,NA,"P.Mahomes","00-0033873",0,-6,NA,0,"NO",0
"5079","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,16,NA,0,"NO",0
"5080","R.Shaheed","00-0037545","D.Carr","00-0031280",0,5,NA,0,"KC",0
"5081","R.Shaheed","00-0037545","D.Carr","00-0031280",0,51,NA,0,"KC",0
"5082","J.Fortson","00-0035547","P.Mahomes","00-0033873",1,3,2,5,"NO",0
"5083","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,-3,7,4,"NO",0
"5084","K.Hunt","00-0033923","P.Mahomes","00-0033873",1,0,15,15,"NO",0
"5085","M.Hardman","00-0035140","P.Mahomes","00-0033873",1,-4,9,5,"NO",0
"5086","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,10,0,10,"NO",0
"5087","S.Perine","00-0033526","P.Mahomes","00-0033873",0,8,NA,0,"NO",0
"5088","J.Johnson","00-0036040","D.Carr","00-0031280",1,4,0,4,"KC",0
"5089","A.Kamara","00-0033906","D.Carr","00-0031280",1,5,5,10,"KC",0
"5090","R.Shaheed","00-0037545","D.Carr","00-0031280",1,13,2,15,"KC",0
"5091","R.Shaheed","00-0037545","D.Carr","00-0031280",1,42,1,43,"KC",0
"5092",NA,NA,"P.Mahomes","00-0033873",0,13,NA,0,"NO",0
"5093","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,4,4,8,"NO",0
"5094","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,0,18,18,"NO",0
"5095","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,7,1,8,"NO",0
"5096","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,-6,19,13,"NO",0
"5097","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,3,2,20,"NO",0
"5098",NA,NA,"P.Mahomes","00-0033873",0,NA,NA,-6,"NO",0
"5099","S.Perine","00-0033526","P.Mahomes","00-0033873",1,-1,10,9,"NO",0
"5100","M.Tipton","00-0039623","D.Carr","00-0031280",0,33,NA,0,"KC",0
"5101","J.Johnson","00-0036040","D.Carr","00-0031280",1,3,0,3,"KC",0
"5102","A.Kamara","00-0033906","D.Carr","00-0031280",1,-3,0,-3,"KC",0
"5103","X.Worthy","00-0039894","P.Mahomes","00-0033873",0,10,NA,0,"NO",0
"5104","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,18,13,31,"NO",0
"5105","X.Worthy","00-0039894","P.Mahomes","00-0033873",0,2,NA,0,"NO",0
"5106","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,7,0,7,"NO",0
"5107","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,1,7,8,"NO",0
"5108","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,3,6,9,"NO",0
"5109",NA,NA,"P.Mahomes","00-0033873",0,3,NA,0,"NO",0
"5110",NA,NA,"P.Mahomes","00-0033873",0,9,NA,0,"NO",0
"5111","N.Gray","00-0036637","P.Mahomes","00-0033873",1,6,8,14,"NO",0
"5112",NA,NA,"P.Mahomes","00-0033873",0,-1,NA,0,"NO",0
"5113","X.Worthy","00-0039894","P.Mahomes","00-0033873",0,33,NA,0,"NO",0
"5114","F.Moreau","00-0034981","D.Carr","00-0031280",1,5,2,7,"KC",0
"5115","R.Shaheed","00-0037545","D.Carr","00-0031280",0,33,NA,0,"KC",0
"5116",NA,NA,"D.Carr","00-0031280",0,NA,NA,-8,"KC",0
"5117","M.Hardman","00-0035140","P.Mahomes","00-0033873",1,-2,7,5,"NO",0
"5118","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,-1,6,5,"NO",0
"5119","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,-4,6,2,"NO",0
"5120","M.Hardman","00-0035140","P.Mahomes","00-0033873",1,-2,10,8,"NO",0
"5121","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,-1,4,3,"NO",0
"5122","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",0,2,NA,0,"NO",1
"5123","R.Shaheed","00-0037545","D.Carr","00-0031280",1,4,3,7,"KC",0
"5124","R.Shaheed","00-0037545","D.Carr","00-0031280",1,15,6,21,"KC",0
"5125","A.Kamara","00-0033906","D.Carr","00-0031280",1,6,3,9,"KC",0
"5126",NA,NA,"D.Carr","00-0031280",0,-6,NA,0,"KC",0
"5127",NA,NA,"D.Carr","00-0031280",0,-2,NA,0,"KC",0
"5128","A.Kamara","00-0033906","D.Carr","00-0031280",1,-1,15,14,"KC",0
"5129","F.Moreau","00-0034981","D.Carr","00-0031280",1,6,0,6,"KC",0
"5130","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,11,39,50,"NO",0
"5131","C.Olave","00-0037239","D.Carr","00-0031280",1,5,1,6,"KC",0
"5132","J.Johnson","00-0036040","D.Carr","00-0031280",1,3,3,6,"KC",0
"5133","A.Kamara","00-0033906","D.Carr","00-0031280",1,3,1,4,"KC",0
"5134","R.Shaheed","00-0037545","D.Carr","00-0031280",0,27,NA,0,"KC",0
"5135","M.Tipton","00-0039623","D.Carr","00-0031280",0,30,NA,0,"KC",0
"5136","J.Smith-Schuster","00-0033857","P.Mahomes","00-0033873",1,13,0,13,"NO",0
"5137","M.Hardman","00-0035140","P.Mahomes","00-0033873",1,-3,18,15,"NO",0
"5138",NA,NA,"P.Mahomes","00-0033873",0,NA,NA,-4,"NO",0
"5139","A.Kamara","00-0033906","J.Haener","00-0038998",0,7,NA,0,"KC",0
"5140","J.Johnson","00-0036040","J.Haener","00-0038998",1,5,6,11,"KC",0
"5141","C.Olave","00-0037239","J.Haener","00-0038998",0,19,NA,0,"KC",0
"5142","A.Kamara","00-0033906","J.Haener","00-0038998",1,2,4,6,"KC",0
"5143",NA,NA,"J.Haener","00-0038998",0,-2,NA,0,"KC",0
"5144","A.Kamara","00-0033906","J.Haener","00-0038998",0,3,NA,0,"KC",0
"5145","C.Olave","00-0037239","J.Haener","00-0038998",0,20,NA,0,"KC",0
"5146","D.Metcalf","00-0035640","G.Smith","00-0030565",0,10,NA,0,"NYG",0
"5147","D.Metcalf","00-0035640","G.Smith","00-0030565",1,5,9,14,"NYG",0
"5148","D.Metcalf","00-0035640","G.Smith","00-0030565",0,5,NA,0,"NYG",0
"5149","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,2,6,8,"NYG",0
"5150",NA,NA,"D.Jones","00-0035710",0,NA,NA,-10,"SEA",0
"5151","E.Gray","00-0038396","D.Jones","00-0035710",1,-6,24,18,"SEA",0
"5152","E.Gray","00-0038396","D.Jones","00-0035710",1,-6,25,19,"SEA",0
"5153","T.Johnson","00-0039847","D.Jones","00-0035710",1,6,6,12,"SEA",0
"5154","D.Slayton","00-0035535","D.Jones","00-0035710",0,-2,NA,0,"SEA",0
"5155","T.Johnson","00-0039847","D.Jones","00-0035710",1,2,1,3,"SEA",0
"5156","D.Slayton","00-0035535","D.Jones","00-0035710",1,6,1,7,"SEA",0
"5157","E.Gray","00-0038396","D.Jones","00-0035710",1,2,11,13,"SEA",0
"5158","T.Tracy","00-0039384","D.Jones","00-0035710",1,0,1,1,"SEA",0
"5159","W.Robinson","00-0038117","D.Jones","00-0035710",1,4,2,6,"SEA",0
"5160","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,-1,4,3,"NYG",0
"5161",NA,NA,"G.Smith","00-0030565",0,1,NA,0,"NYG",0
"5162","D.Slayton","00-0035535","D.Jones","00-0035710",1,7,0,7,"SEA",0
"5163","T.Johnson","00-0039847","D.Jones","00-0035710",1,17,5,22,"SEA",0
"5164","W.Robinson","00-0038117","D.Jones","00-0035710",1,3,4,7,"SEA",0
"5165","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,2,5,7,"NYG",0
"5166","T.Lockett","00-0032211","G.Smith","00-0030565",0,5,NA,0,"NYG",0
"5167","K.Walker","00-0038134","G.Smith","00-0030565",1,1,3,4,"NYG",0
"5168","A.Barner","00-0039793","G.Smith","00-0030565",1,7,6,13,"NYG",0
"5169","Z.Charbonnet","00-0039165","G.Smith","00-0030565",0,-8,NA,0,"NYG",0
"5170","J.Bobo","00-0038752","G.Smith","00-0030565",1,3,0,3,"NYG",0
"5171",NA,NA,"G.Smith","00-0030565",0,NA,NA,-9,"NYG",0
"5172","W.Robinson","00-0038117","D.Jones","00-0035710",1,3,5,8,"SEA",0
"5173","T.Tracy","00-0039384","D.Jones","00-0035710",0,-4,NA,0,"SEA",0
"5174","D.Slayton","00-0035535","D.Jones","00-0035710",1,6,10,16,"SEA",0
"5175","T.Johnson","00-0039847","D.Jones","00-0035710",1,-5,11,6,"SEA",0
"5176",NA,NA,"D.Jones","00-0035710",0,3,NA,0,"SEA",0
"5177","W.Robinson","00-0038117","D.Jones","00-0035710",0,6,NA,0,"SEA",0
"5178","K.Walker","00-0038134","G.Smith","00-0030565",1,0,17,17,"NYG",0
"5179","T.Lockett","00-0032211","G.Smith","00-0030565",1,22,6,28,"NYG",0
"5180","W.Robinson","00-0038117","D.Jones","00-0035710",1,4,0,4,"SEA",0
"5181","W.Robinson","00-0038117","D.Jones","00-0035710",0,12,NA,0,"SEA",0
"5182","T.Lockett","00-0032211","G.Smith","00-0030565",1,26,7,33,"NYG",0
"5183","D.Metcalf","00-0035640","G.Smith","00-0030565",1,6,4,10,"NYG",0
"5184","D.Slayton","00-0035535","D.Jones","00-0035710",1,41,0,41,"SEA",0
"5185","D.Slayton","00-0035535","D.Jones","00-0035710",1,29,1,30,"SEA",0
"5186","K.Walker","00-0038134","G.Smith","00-0030565",1,5,2,7,"NYG",0
"5187","P.Brown","00-0033439","G.Smith","00-0030565",1,5,2,7,"NYG",0
"5188","T.Lockett","00-0032211","G.Smith","00-0030565",1,8,0,8,"NYG",0
"5189",NA,NA,"G.Smith","00-0030565",0,NA,NA,-4,"NYG",0
"5190","D.Metcalf","00-0035640","G.Smith","00-0030565",0,13,NA,0,"NYG",0
"5191","D.Slayton","00-0035535","D.Jones","00-0035710",1,6,0,6,"SEA",0
"5192","T.Johnson","00-0039847","D.Jones","00-0035710",1,4,1,5,"SEA",0
"5193",NA,NA,"D.Jones","00-0035710",0,-4,NA,0,"SEA",0
"5194","D.Slayton","00-0035535","D.Jones","00-0035710",1,5,4,9,"SEA",0
"5195",NA,NA,"D.Jones","00-0035710",0,NA,NA,-2,"SEA",0
"5196","D.Slayton","00-0035535","D.Jones","00-0035710",0,13,NA,0,"SEA",0
"5197",NA,NA,"G.Smith","00-0030565",0,NA,NA,0,"NYG",0
"5198",NA,NA,"G.Smith","00-0030565",0,NA,NA,-8,"NYG",0
"5199","W.Robinson","00-0038117","D.Jones","00-0035710",1,7,2,9,"SEA",0
"5200",NA,NA,"D.Jones","00-0035710",0,5,NA,0,"SEA",0
"5201","E.Gray","00-0038396","D.Jones","00-0035710",0,-1,NA,0,"SEA",0
"5202","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,2,2,4,"NYG",0
"5203","Z.Charbonnet","00-0039165","G.Smith","00-0030565",0,-6,NA,0,"NYG",0
"5204",NA,NA,"G.Smith","00-0030565",0,NA,NA,-10,"NYG",0
"5205","W.Robinson","00-0038117","D.Jones","00-0035710",0,4,NA,0,"SEA",0
"5206","D.Slayton","00-0035535","D.Jones","00-0035710",1,6,0,6,"SEA",0
"5207","W.Robinson","00-0038117","D.Jones","00-0035710",1,-3,5,2,"SEA",0
"5208",NA,NA,"D.Jones","00-0035710",0,NA,NA,0,"SEA",0
"5209","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",0,-4,NA,0,"NYG",0
"5210","D.Metcalf","00-0035640","G.Smith","00-0030565",1,21,1,22,"NYG",0
"5211","K.Walker","00-0038134","G.Smith","00-0030565",1,3,9,12,"NYG",0
"5212","T.Lockett","00-0032211","G.Smith","00-0030565",1,6,0,6,"NYG",0
"5213","K.Walker","00-0038134","G.Smith","00-0030565",1,-2,9,7,"NYG",0
"5214","N.Fant","00-0035644","G.Smith","00-0030565",1,6,0,6,"NYG",0
"5215","D.Metcalf","00-0035640","G.Smith","00-0030565",1,5,4,9,"NYG",0
"5216","K.Walker","00-0038134","G.Smith","00-0030565",1,-7,10,3,"NYG",0
"5217","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,5,10,15,"NYG",0
"5218","K.Walker","00-0038134","G.Smith","00-0030565",0,4,NA,0,"NYG",0
"5219","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,-1,9,8,"NYG",0
"5220","K.Walker","00-0038134","G.Smith","00-0030565",1,-1,8,7,"NYG",0
"5221","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",0,4,NA,0,"NYG",0
"5222","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,5,0,5,"NYG",0
"5223","D.Slayton","00-0035535","D.Jones","00-0035710",0,4,NA,0,"SEA",0
"5224","N.Fant","00-0035644","G.Smith","00-0030565",1,4,2,6,"NYG",0
"5225","T.Lockett","00-0032211","G.Smith","00-0030565",0,28,NA,0,"NYG",0
"5226","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",0,5,NA,0,"NYG",0
"5227",NA,NA,"G.Smith","00-0030565",0,NA,NA,-13,"NYG",0
"5228","N.Fant","00-0035644","G.Smith","00-0030565",1,4,8,12,"NYG",0
"5229",NA,NA,"G.Smith","00-0030565",0,NA,NA,-9,"NYG",0
"5230","G.Wilson","00-0037740","A.Rodgers","00-0023459",0,15,NA,0,"MIN",0
"5231","G.Wilson","00-0037740","A.Rodgers","00-0023459",1,6,2,8,"MIN",0
"5232","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,-2,1,0,"NYJ",0
"5233","J.Mundt","00-0033246","S.Darnold","00-0034869",1,2,9,11,"NYJ",0
"5234","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,19,7,26,"NYJ",0
"5235","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,6,NA,0,"NYJ",0
"5236","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,6,2,8,"NYJ",0
"5237",NA,NA,"S.Darnold","00-0034869",0,NA,NA,-12,"NYJ",0
"5238","G.Wilson","00-0037740","A.Rodgers","00-0023459",1,-1,5,4,"MIN",0
"5239","G.Wilson","00-0037740","A.Rodgers","00-0023459",0,20,NA,0,"MIN",0
"5240","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,15,NA,0,"NYJ",0
"5241","A.Jones","00-0033293","N.Mullens","00-0033319",1,21,3,24,"NYJ",0
