"","rusher_player_name","pos_team","yards_gained"
"9012","J.Taylor","IND",14
"9013","J.Gibbs","DET",16
"9014","J.Gibbs","DET",5
"9015","A.Richardson","IND",17
"9016","A.Richardson","IND",2
"9017","J.Gibbs","DET",1
"9018","J.Gibbs","DET",2
"9019","J.Gibbs","DET",5
"9020","A.Richardson","IND",-1
"9021","J.Gibbs","DET",6
"9022","J.Gibbs","DET",3
"9023","J.Gibbs","DET",-4
"9024","A.Richardson","IND",3
"9025","A.Richardson","IND",4
"9026","J.Gibbs","DET",3
"9027","J.Gibbs","DET",15
"9028","J.Gibbs","DET",5
"9029","J.Williams","DET",4
"9030","C.Reynolds","DET",6
"9031","K.Hunt","KC",5
"9032","K.Hunt","KC",1
"9033","C.Hubbard","CAR",0
"9034","C.Hubbard","CAR",4
"9035","K.Hunt","KC",6
"9036","K.Hunt","KC",3
"9037","K.Hunt","KC",-1
"9038","P.Mahomes","KC",1
"9039","B.Young","CAR",5
"9040","B.Young","CAR",4
"9041","K.Hunt","KC",5
"9042","P.Mahomes","KC",9
"9043","M.Hardman","KC",9
"9044","J.Brooks","CAR",3
"9045","K.Hunt","KC",4
"9046","S.Perine","KC",13
"9047","X.Worthy","KC",5
"9048","P.Mahomes","KC",13
"9049","M.Hardman","KC",6
"9050","C.Hubbard","CAR",3
"9051","C.Hubbard","CAR",13
"9052","C.Hubbard","CAR",0
"9053","C.Hubbard","CAR",4
"9054","C.Hubbard","CAR",6
"9055","C.Hubbard","CAR",3
"9056","C.Hubbard","CAR",1
"9057","K.Hunt","KC",2
"9058","K.Hunt","KC",5
"9059","P.Mahomes","KC",4
"9060","K.Hunt","KC",13
"9061","K.Hunt","KC",5
"9062","C.Hubbard","CAR",8
"9063","C.Hubbard","CAR",7
"9064","C.Hubbard","CAR",2
"9065","C.Hubbard","CAR",1
"9066","C.Hubbard","CAR",3
"9067","K.Hunt","KC",12
"9068","C.Steele","KC",4
"9069","K.Hunt","KC",3
"9070","K.Hunt","KC",2
"9071","B.Young","CAR",11
"9072","J.Brooks","CAR",4
"9073","K.Hunt","KC",4
"9074","C.Hubbard","CAR",2
"9075","C.Hubbard","CAR",1
"9076","C.Hubbard","CAR",2
"9077","P.Mahomes","KC",33
"9078","K.Hunt","KC",-1
"9079","D.Swift","CHI",5
"9080","A.Jones","MIN",13
"9081","A.Jones","MIN",2
"9082","A.Jones","MIN",41
"9083","A.Jones","MIN",-1
"9084","D.Swift","CHI",2
"9085","C.Williams","CHI",9
"9086","D.Moore","CHI",13
"9087","D.Swift","CHI",-1
"9088","D.Swift","CHI",-2
"9089","R.Johnson","CHI",1
"9090","R.Johnson","CHI",1
"9091","C.Akers","MIN",15
"9092","D.Swift","CHI",0
"9093","D.Swift","CHI",-1
"9094","D.Swift","CHI",1
"9095","C.Williams","CHI",2
"9096","D.Swift","CHI",4
"9097","A.Jones","MIN",2
"9098","S.Darnold","MIN",1
"9099","A.Jones","MIN",2
"9100","A.Jones","MIN",1
"9101","D.Swift","CHI",8
"9102","C.Akers","MIN",4
"9103","D.Swift","CHI",4
"9104","A.Jones","MIN",-5
"9105","D.Swift","CHI",1
"9106","D.Swift","CHI",7
"9107","A.Jones","MIN",7
"9108","A.Jones","MIN",8
"9109","A.Jones","MIN",4
"9110","C.Akers","MIN",0
"9111","A.Jones","MIN",5
"9112","A.Jones","MIN",1
"9113","A.Jones","MIN",2
"9114","D.Swift","CHI",2
"9115","A.Jones","MIN",6
"9116","C.Williams","CHI",4
"9117","C.Williams","CHI",10
"9118","C.Williams","CHI",7
"9119","A.Jones","MIN",-3
"9120","A.Jones","MIN",11
"9121","A.Jones","MIN",-1
"9122","A.Jones","MIN",6
"9123","A.Jones","MIN",3
"9124","A.Jones","MIN",0
"9125","C.Williams","CHI",1
"9126","A.Jones","MIN",2
"9127","S.Darnold","MIN",-2
"9128","R.Stevenson","NE",1
"9129","D.Achane","MIA",7
"9130","D.Achane","MIA",1
"9131","D.Maye","NE",6
"9132","R.Stevenson","NE",9
"9133","R.Stevenson","NE",4
"9134","A.Gibson","NE",14
"9135","D.Maye","NE",9
"9136","A.Gibson","NE",6
"9137","A.Gibson","NE",4
"9138","R.Stevenson","NE",3
"9139","D.Achane","MIA",0
"9140","J.Smith","MIA",0
"9141","R.Stevenson","NE",-6
"9142","D.Achane","MIA",7
"9143","D.Achane","MIA",5
"9144","R.Mostert","MIA",0
"9145","D.Achane","MIA",2
"9146","M.Washington","MIA",2
"9147","J.Wright","MIA",10
"9148","D.Achane","MIA",2
"9149","D.Maye","NE",4
"9150","R.Stevenson","NE",2
"9151","R.Stevenson","NE",1
"9152","A.Gibson","NE",3
"9153","J.Wright","MIA",0
"9154","J.Wright","MIA",12
"9155","D.Maye","NE",8
"9156","R.Stevenson","NE",-1
"9157","J.Wright","MIA",2
"9158","A.Gibson","NE",1
"9159","J.Wright","MIA",4
"9160","D.Douglas","NE",1
"9161","A.Gibson","NE",3
"9162","J.Wright","MIA",3
"9163","J.Wright","MIA",-3
"9164","D.Achane","MIA",0
"9165","D.Achane","MIA",9
"9166","D.Achane","MIA",-1
"9167","R.Mostert","MIA",5
"9168","J.Hasty","NE",15
"9169","K.Williams","LA",4
"9170","M.Stafford","LA",15
"9171","K.Williams","LA",27
"9172","K.Williams","LA",0
"9173","S.Barkley","PHI",6
"9174","S.Barkley","PHI",8
"9175","J.Hurts","PHI",9
"9176","S.Barkley","PHI",8
"9177","S.Barkley","PHI",2
"9178","S.Barkley","PHI",2
"9179","J.Hurts","PHI",2
"9180","K.Williams","LA",3
"9181","K.Williams","LA",11
"9182","K.Williams","LA",1
"9183","J.Hurts","PHI",3
"9184","S.Barkley","PHI",7
"9185","S.Barkley","PHI",4
"9186","S.Barkley","PHI",4
"9187","S.Barkley","PHI",3
"9188","J.Hurts","PHI",11
"9189","K.Gainwell","PHI",3
"9190","K.Gainwell","PHI",3
"9191","J.Hurts","PHI",6
"9192","K.Williams","LA",0
"9193","K.Williams","LA",1
"9194","S.Barkley","PHI",9
"9195","S.Barkley","PHI",8
"9196","S.Barkley","PHI",11
"9197","J.Hurts","PHI",0
"9198","J.Hurts","PHI",5
"9199","S.Barkley","PHI",1
"9200","K.Williams","LA",8
"9201","J.Hurts","PHI",3
"9202","J.Hurts","PHI",-4
"9203","S.Barkley","PHI",70
"9204","K.Williams","LA",7
"9205","K.Williams","LA",7
"9206","K.Williams","LA",-6
"9207","K.Williams","LA",1
"9208","S.Barkley","PHI",8
"9209","S.Barkley","PHI",1
"9210","J.Hurts","PHI",5
"9211","K.Gainwell","PHI",0
"9212","K.Gainwell","PHI",13
"9213","B.Corum","LA",5
"9214","K.Williams","LA",-2
"9215","S.Barkley","PHI",5
"9216","S.Barkley","PHI",0
"9217","S.Barkley","PHI",2
"9218","S.Barkley","PHI",2
"9219","S.Barkley","PHI",9
"9220","S.Barkley","PHI",3
"9221","J.Hurts","PHI",-1
"9222","K.Williams","LA",-1
"9223","S.Barkley","PHI",6
"9224","S.Barkley","PHI",3
"9225","J.Hurts","PHI",0
"9226","S.Barkley","PHI",1
"9227","K.Gainwell","PHI",3
"9228","S.Barkley","PHI",72
"9229","K.Williams","LA",11
"9230","N.Harris","PIT",-1
"9231","J.Warren","PIT",15
"9232","J.Warren","PIT",7
"9233","R.Wilson","PIT",0
"9234","N.Chubb","CLE",3
"9235","N.Harris","PIT",11
"9236","J.Warren","PIT",4
"9237","N.Harris","PIT",0
"9238","J.Fields","PIT",-2
"9239","N.Chubb","CLE",6
"9240","N.Chubb","CLE",2
"9241","N.Harris","PIT",4
"9242","J.Warren","PIT",0
"9243","J.Warren","PIT",1
"9244","N.Harris","PIT",-3
"9245","N.Chubb","CLE",4
"9246","J.Ford","CLE",9
"9247","J.Winston","CLE",3
"9248","N.Chubb","CLE",2
"9249","N.Chubb","CLE",5
"9250","N.Chubb","CLE",2
"9251","N.Harris","PIT",2
"9252","J.Winston","CLE",2
"9253","N.Chubb","CLE",2
"9254","N.Chubb","CLE",1
"9255","N.Chubb","CLE",3
"9256","N.Harris","PIT",9
"9257","N.Harris","PIT",3
"9258","N.Harris","PIT",1
"9259","J.Warren","PIT",2
"9260","J.Warren","PIT",-1
"9261","J.Ford","CLE",3
"9262","N.Chubb","CLE",3
"9263","J.Warren","PIT",9
"9264","J.Warren","PIT",5
"9265","J.Warren","PIT",0
"9266","N.Harris","PIT",-1
"9267","R.Wilson","PIT",10
"9268","N.Harris","PIT",0
"9269","N.Harris","PIT",4
"9270","R.Wilson","PIT",0
"9271","N.Chubb","CLE",6
"9272","N.Chubb","CLE",-1
"9273","N.Chubb","CLE",4
"9274","N.Chubb","CLE",3
"9275","N.Chubb","CLE",0
"9276","J.Winston","CLE",2
"9277","J.Fields","PIT",30
"9278","J.Fields","PIT",-2
"9279","N.Harris","PIT",2
"9280","C.Patterson","PIT",-2
"9281","J.Warren","PIT",3
"9282","N.Chubb","CLE",1
"9283","N.Harris","PIT",4
"9284","N.Chubb","CLE",4
"9285","N.Harris","PIT",3
"9286","N.Harris","PIT",3
"9287","J.Ford","CLE",7
"9288","J.Ford","CLE",0
"9289","N.Chubb","CLE",7
"9290","N.Chubb","CLE",2
"9291","J.Jacobs","GB",18
"9292","J.Jacobs","GB",2
"9293","J.Jacobs","GB",10
"9294","J.Jacobs","GB",0
"9295","J.Jacobs","GB",8
"9296","J.Jacobs","GB",1
"9297","Em.Wilson","GB",1
"9298","C.McCaffrey","SF",1
"9299","J.Jacobs","GB",7
"9300","J.Jacobs","GB",3
"9301","J.Jacobs","GB",8
"9302","Em.Wilson","GB",9
"9303","Em.Wilson","GB",19
"9304","J.Jacobs","GB",1
"9305","B.Melton","GB",5
"9306","J.Jacobs","GB",-1
"9307","J.Jacobs","GB",5
"9308","J.Jacobs","GB",1
"9309","J.Jacobs","GB",-1
"9310","J.Jacobs","GB",3
"9311","J.Jacobs","GB",4
"9312","J.Jacobs","GB",1
"9313","C.McCaffrey","SF",2
"9314","C.McCaffrey","SF",1
"9315","J.Jacobs","GB",8
"9316","J.Jacobs","GB",13
"9317","C.McCaffrey","SF",7
"9318","C.McCaffrey","SF",4
"9319","J.Mason","SF",16
"9320","B.Allen","SF",6
"9321","J.Jacobs","GB",3
"9322","C.McCaffrey","SF",9
"9323","C.McCaffrey","SF",3
"9324","C.McCaffrey","SF",2
"9325","C.McCaffrey","SF",0
"9326","C.Watson","GB",4
"9327","J.Jacobs","GB",4
"9328","J.Jacobs","GB",1
"9329","C.McCaffrey","SF",3
"9330","C.McCaffrey","SF",-1
"9331","J.Jacobs","GB",5
"9332","J.Jacobs","GB",1
"9333","J.Jacobs","GB",0
"9334","J.Jacobs","GB",1
"9335","Em.Wilson","GB",-1
"9336","C.Brooks","GB",2
"9337","C.Brooks","GB",3
"9338","C.Brooks","GB",5
"9339","C.Brooks","GB",1
"9340","J.Love","GB",2
"9341","Em.Wilson","GB",4
"9342","Em.Wilson","GB",1
"9343","Em.Wilson","GB",7
"9344","Em.Wilson","GB",0
"9345","Em.Wilson","GB",1
"9346","J.Mason","SF",0
"9347","J.Mason","SF",-8
"9348","R.White","TB",-1
"9349","R.White","TB",7
"9350","S.Tucker","TB",0
"9351","S.Tucker","TB",3
"9352","R.White","TB",8
"9353","S.Tucker","TB",1
"9354","T.Tracy","NYG",16
"9355","T.Tracy","NYG",1
"9356","T.DeVito","NYG",1
"9357","B.Irving","TB",4
"9358","T.Tracy","NYG",4
"9359","W.Robinson","NYG",0
"9360","B.Irving","TB",2
"9361","B.Irving","TB",0
"9362","S.Tucker","TB",-1
"9363","T.DeVito","NYG",2
"9364","B.Irving","TB",8
"9365","B.Irving","TB",3
"9366","B.Mayfield","TB",9
"9367","B.Irving","TB",6
"9368","T.Tracy","NYG",1
"9369","T.Tracy","NYG",9
"9370","D.Singletary","NYG",2
"9371","R.White","TB",1
"9372","B.Mayfield","TB",10
"9373","T.Tracy","NYG",0
"9374","T.Tracy","NYG",8
"9375","T.Tracy","NYG",3
"9376","T.Tracy","NYG",0
"9377","B.Irving","TB",2
"9378","B.Mayfield","TB",10
"9379","B.Irving","TB",-1
"9380","B.Irving","TB",2
"9381","R.White","TB",1
"9382","T.DeVito","NYG",6
"9383","E.Gray","NYG",-1
"9384","T.DeVito","NYG",17
"9385","D.Singletary","NYG",1
"9386","B.Irving","TB",3
"9387","B.Irving","TB",56
"9388","R.White","TB",9
"9389","B.Mayfield","TB",0
"9390","T.DeVito","NYG",6
"9391","T.DeVito","NYG",1
"9392","B.Irving","TB",3
"9393","R.White","TB",3
"9394","R.White","TB",0
"9395","R.White","TB",3
"9396","R.White","TB",5
"9397","R.White","TB",1
"9398","R.White","TB",0
"9399","T.Pollard","TEN",2
"9400","T.Pollard","TEN",6
"9401","J.Mixon","HOU",2
"9402","J.Mixon","HOU",3
"9403","W.Levis","TEN",2
"9404","T.Pollard","TEN",10
"9405","T.Pollard","TEN",4
"9406","J.Chestnut","TEN",3
"9407","W.Levis","TEN",6
"9408","C.Stroud","HOU",7
"9409","T.Pollard","TEN",17
"9410","T.Pollard","TEN",6
"9411","T.Pollard","TEN",10
"9412","J.Mixon","HOU",8
"9413","J.Mixon","HOU",1
"9414","J.Mixon","HOU",-1
"9415","C.Stroud","HOU",6
"9416","C.Stroud","HOU",5
"9417","J.Mixon","HOU",2
"9418","T.Pollard","TEN",4
"9419","W.Levis","TEN",3
"9420","W.Levis","TEN",0
"9421","J.Mixon","HOU",-5
"9422","T.Pollard","TEN",27
"9423","T.Pollard","TEN",3
"9424","T.Pollard","TEN",2
"9425","T.Pollard","TEN",2
"9426","T.Pollard","TEN",3
"9427","W.Levis","TEN",0
"9428","J.Mixon","HOU",5
"9429","J.Mixon","HOU",0
"9430","T.Pollard","TEN",4
"9431","T.Pollard","TEN",5
"9432","W.Levis","TEN",1
"9433","T.Pollard","TEN",2
"9434","T.Pollard","TEN",3
"9435","J.Mixon","HOU",0
"9436","T.Pollard","TEN",3
"9437","T.Pollard","TEN",-4
"9438","T.Pollard","TEN",0
"9439","T.Pollard","TEN",10
"9440","J.Mixon","HOU",4
"9441","J.Mixon","HOU",2
"9442","J.Mixon","HOU",1
"9443","T.Pollard","TEN",-4
"9444","J.Mixon","HOU",0
"9445","T.Pollard","TEN",7
"9446","T.Pollard","TEN",-3
"9447","J.Conner","ARI",6
"9448","J.Conner","ARI",6
"9449","T.Benson","ARI",10
"9450","J.Conner","ARI",1
"9451","J.Conner","ARI",3
"9452","A.Jones","MIN",2
"9453","S.Darnold","MIN",8
"9454","A.Jones","MIN",6
"9455","A.Jones","MIN",8
"9456","J.Conner","ARI",2
"9457","K.Murray","ARI",6
"9458","J.Conner","ARI",2
"9459","K.Murray","ARI",1
"9460","E.Demercado","ARI",3
"9461","C.Akers","MIN",3
"9462","J.Conner","ARI",1
"9463","K.Murray","ARI",19
"9464","G.Dortch","ARI",6
"9465","J.Conner","ARI",2
"9466","T.Chandler","MIN",0
"9467","T.Chandler","MIN",2
"9468","S.Darnold","MIN",3
"9469","K.Murray","ARI",11
"9470","A.Jones","MIN",5
"9471","J.Conner","ARI",-2
"9472","J.Conner","ARI",4
"9473","J.Conner","ARI",9
"9474","J.Conner","ARI",4
"9475","E.Demercado","ARI",1
"9476","A.Jones","MIN",1
"9477","K.Murray","ARI",3
"9478","T.Benson","ARI",1
"9479","C.Akers","MIN",18
"9480","J.Conner","ARI",12
"9481","C.Akers","MIN",-4
"9482","S.Darnold","MIN",12
"9483","J.Conner","ARI",16
"9484","J.Conner","ARI",-2
"9485","J.Conner","ARI",-3
"9486","E.Demercado","ARI",8
"9487","K.Murray","ARI",5
"9488","J.Conner","ARI",7
"9489","T.Benson","ARI",9
"9490","C.Akers","MIN",5
"9491","K.Murray","ARI",3
"9492","D.Montgomery","DET",10
"9493","D.Montgomery","DET",1
"9494","D.Montgomery","DET",5
"9495","D.Montgomery","DET",1
"9496","D.Montgomery","DET",9
"9497","D.Montgomery","DET",1
"9498","D.Swift","CHI",-1
"9499","J.Gibbs","DET",8
"9500","J.Williams","DET",3
"9501","J.Gibbs","DET",18
"9502","J.Gibbs","DET",2
"9503","J.Gibbs","DET",13
"9504","D.Montgomery","DET",3
"9505","J.Gibbs","DET",11
"9506","D.Swift","CHI",6
"9507","D.Montgomery","DET",13
"9508","D.Montgomery","DET",2
"9509","D.Montgomery","DET",4
"9510","D.Swift","CHI",4
"9511","J.Gibbs","DET",28
"9512","J.Gibbs","DET",3
"9513","D.Montgomery","DET",2
"9514","C.Williams","CHI",10
"9515","D.Montgomery","DET",3
"9516","D.Montgomery","DET",4
"9517","D.Swift","CHI",4
"9518","D.Swift","CHI",5
"9519","D.Swift","CHI",5
"9520","C.Williams","CHI",9
"9521","D.Montgomery","DET",1
"9522","J.Gibbs","DET",1
"9523","D.Montgomery","DET",9
"9524","J.Williams","DET",15
"9525","D.Montgomery","DET",3
"9526","D.Montgomery","DET",6
"9527","J.Goff","DET",1
"9528","D.Montgomery","DET",3
"9529","D.Swift","CHI",-2
"9530","D.Swift","CHI",4
"9531","J.Gibbs","DET",3
"9532","D.Swift","CHI",3
"9533","D.Swift","CHI",-1
"9534","C.Williams","CHI",7
"9535","D.Montgomery","DET",4
"9536","D.Montgomery","DET",5
"9537","D.Montgomery","DET",-1
"9538","D.Swift","CHI",12
"9539","C.Williams","CHI",13
"9540","J.Williams","DEN",0
"9541","N.Chubb","CLE",1
"9542","N.Chubb","CLE",10
"9543","J.Ford","CLE",6
"9544","N.Chubb","CLE",0
"9545","J.McLaughlin","DEN",12
"9546","M.Mims","DEN",4
"9547","J.McLaughlin","DEN",1
"9548","J.McLaughlin","DEN",0
"9549","J.Williams","DEN",-1
"9550","J.Williams","DEN",2
"9551","K.Toney","CLE",3
"9552","J.Ford","CLE",4
"9553","N.Chubb","CLE",0
"9554","N.Chubb","CLE",0
"9555","J.McLaughlin","DEN",-1
"9556","A.Estime","DEN",6
"9557","N.Chubb","CLE",0
"9558","J.Ford","CLE",21
"9559","J.Ford","CLE",5
"9560","J.Ford","CLE",3
"9561","J.McLaughlin","DEN",8
"9562","J.Williams","DEN",0
"9563","M.Burton","DEN",1
"9564","J.Ford","CLE",0
"9565","E.Moore","CLE",1
"9566","J.McLaughlin","DEN",9
"9567","J.McLaughlin","DEN",-1
"9568","N.Chubb","CLE",7
"9569","J.Ford","CLE",0
"9570","A.Estime","DEN",8
"9571","J.McLaughlin","DEN",18
"9572","J.McLaughlin","DEN",17
"9573","J.McLaughlin","DEN",7
"9574","J.McLaughlin","DEN",1
"9575","J.Ford","CLE",2
"9576","J.Ford","CLE",0
"9577","J.Winston","CLE",1
"9578","N.Chubb","CLE",1
"9579","N.Chubb","CLE",2
"9580","J.Winston","CLE",4
"9581","J.McLaughlin","DEN",3
"9582","J.McLaughlin","DEN",2
"9583","J.McLaughlin","DEN",8
"9584","A.Estime","DEN",-2
"9585","B.Nix","DEN",6
"9586","J.Winston","CLE",6
"9587","T.Etienne","JAX",4
"9588","J.Mixon","HOU",0
"9589","J.Mixon","HOU",3
"9590","J.Mixon","HOU",2
"9591","T.Etienne","JAX",-3
"9592","T.Bigsby","JAX",2
"9593","J.Mixon","HOU",2
"9594","J.Mixon","HOU",-1
"9595","T.Bigsby","JAX",-3
"9596","T.Bigsby","JAX",2
"9597","J.Mixon","HOU",-2
"9598","J.Mixon","HOU",13
"9599","J.Mixon","HOU",2
"9600","C.Stroud","HOU",6
"9601","T.Etienne","JAX",3
"9602","B.Thomas","JAX",11
"9603","T.Etienne","JAX",3
"9604","T.Lawrence","JAX",6
"9605","T.Bigsby","JAX",1
"9606","T.Etienne","JAX",5
"9607","T.Etienne","JAX",4
"9608","T.Bigsby","JAX",5
"9609","T.Bigsby","JAX",2
"9610","T.Etienne","JAX",6
"9611","T.Etienne","JAX",6
"9612","J.Mixon","HOU",3
"9613","T.Etienne","JAX",2
"9614","J.Mixon","HOU",30
"9615","J.Mixon","HOU",7
"9616","M.Jones","JAX",0
"9617","J.Mixon","HOU",1
"9618","J.Mixon","HOU",3
"9619","C.Stroud","HOU",3
"9620","T.Etienne","JAX",9
"9621","T.Etienne","JAX",5
"9622","M.Jones","JAX",5
"9623","J.Mixon","HOU",10
"9624","T.Bigsby","JAX",19
"9625","M.Jones","JAX",1
"9626","T.Etienne","JAX",7
"9627","T.Etienne","JAX",-5
"9628","J.Mixon","HOU",0
"9629","J.Mixon","HOU",0
"9630","J.Mixon","HOU",14
"9631","J.Mixon","HOU",2
"9632","J.Mixon","HOU",4
"9633","J.Mixon","HOU",8
"9634","R.Stevenson","NE",32
"9635","R.Stevenson","NE",3
"9636","A.Gibson","NE",6
"9637","A.Gibson","NE",2
"9638","J.Taylor","IND",9
"9639","A.Richardson","IND",11
"9640","J.Taylor","IND",4
"9641","J.Taylor","IND",5
"9642","J.Taylor","IND",6
"9643","R.Stevenson","NE",5
"9644","D.Maye","NE",41
"9645","R.Stevenson","NE",5
"9646","A.Richardson","IND",-1
"9647","R.Stevenson","NE",1
"9648","R.Stevenson","NE",-3
"9649","J.Taylor","IND",9
"9650","A.Richardson","IND",13
"9651","J.Taylor","IND",4
"9652","J.Taylor","IND",-2
"9653","J.Taylor","IND",4
"9654","A.Richardson","IND",3
"9655","R.Stevenson","NE",1
"9656","A.Gibson","NE",13
"9657","A.Gibson","NE",11
"9658","J.Taylor","IND",-2
"9659","R.Stevenson","NE",1
"9660","R.Stevenson","NE",6
"9661","J.Taylor","IND",8
"9662","J.Taylor","IND",9
"9663","J.Taylor","IND",5
"9664","J.Taylor","IND",4
"9665","J.Taylor","IND",3
"9666","A.Richardson","IND",11
"9667","J.Taylor","IND",3
"9668","J.Taylor","IND",8
"9669","J.Taylor","IND",4
"9670","J.Taylor","IND",0
"9671","R.Stevenson","NE",1
"9672","K.Bourne","NE",6
"9673","A.Gibson","NE",4
"9674","A.Gibson","NE",15
"9675","D.Maye","NE",4
"9676","D.Maye","NE",7
"9677","R.Stevenson","NE",2
"9678","D.Maye","NE",1
"9679","R.Stevenson","NE",7
"9680","J.Taylor","IND",4
"9681","R.Stevenson","NE",7
"9682","R.Stevenson","NE",0
"9683","D.Maye","NE",6
"9684","R.Stevenson","NE",1
"9685","R.Stevenson","NE",5
"9686","A.Gibson","NE",11
"9687","J.Taylor","IND",3
"9688","R.Stevenson","NE",2
"9689","R.Stevenson","NE",-3
"9690","J.Taylor","IND",4
"9691","A.Richardson","IND",6
"9692","J.Taylor","IND",1
"9693","J.Taylor","IND",1
"9694","J.Taylor","IND",3
"9695","A.Richardson","IND",6
"9696","A.Richardson","IND",0
"9697","J.Taylor","IND",-1
"9698","A.Richardson","IND",2
"9699","B.Robinson","ATL",15
"9700","B.Robinson","ATL",0
"9701","B.Robinson","ATL",5
"9702","B.Robinson","ATL",4
"9703","T.Allgeier","ATL",3
"9704","K.Cousins","ATL",3
"9705","B.Robinson","ATL",0
"9706","G.Edwards","LAC",2
"9707","H.Haskins","LAC",0
"9708","B.Robinson","ATL",1
"9709","B.Robinson","ATL",2
"9710","B.Robinson","ATL",2
"9711","K.Vidal","LAC",2
"9712","B.Robinson","ATL",7
"9713","B.Robinson","ATL",6
"9714","G.Edwards","LAC",3
"9715","D.Davis","LAC",3
"9716","B.Robinson","ATL",4
"9717","D.London","ATL",-3
"9718","G.Edwards","LAC",3
"9719","J.Herbert","LAC",2
"9720","K.Vidal","LAC",16
"9721","J.Herbert","LAC",2
"9722","G.Edwards","LAC",9
"9723","K.Vidal","LAC",0
"9724","T.Allgeier","ATL",4
"9725","B.Robinson","ATL",4
"9726","B.Robinson","ATL",14
"9727","B.Robinson","ATL",2
"9728","T.Allgeier","ATL",3
"9729","T.Allgeier","ATL",2
"9730","B.Robinson","ATL",5
"9731","B.Robinson","ATL",5
"9732","B.Robinson","ATL",3
"9733","B.Robinson","ATL",1
"9734","B.Robinson","ATL",3
"9735","B.Robinson","ATL",2
"9736","B.Robinson","ATL",2
"9737","G.Edwards","LAC",3
"9738","B.Robinson","ATL",4
"9739","B.Robinson","ATL",2
"9740","T.Allgeier","ATL",1
"9741","T.Allgeier","ATL",-1
"9742","B.Robinson","ATL",-4
"9743","G.Edwards","LAC",12
"9744","K.Vidal","LAC",2
"9745","B.Robinson","ATL",4
"9746","B.Robinson","ATL",9
"9747","T.Allgeier","ATL",2
"9748","T.Allgeier","ATL",2
"9749","R.McCloud","ATL",-2
"9750","A.Kamara","NO",12
"9751","A.Kamara","NO",9
"9752","A.Kamara","NO",0
"9753","A.Kamara","NO",2
"9754","A.Kamara","NO",5
"9755","A.Kamara","NO",10
"9756","A.Kamara","NO",4
"9757","A.Kamara","NO",4
"9758","T.Hill","NO",1
"9759","T.Hill","NO",2
"9760","T.Hill","NO",2
"9761","A.Kamara","NO",6
"9762","B.Corum","LA",9
"9763","B.Corum","LA",10
"9764","B.Corum","LA",2
"9765","M.Stafford","LA",4
"9766","B.Corum","LA",5
"9767","B.Corum","LA",6
"9768","K.Williams","LA",3
"9769","A.Kamara","NO",4
"9770","D.Carr","NO",3
"9771","T.Hill","NO",3
"9772","K.Williams","LA",11
"9773","K.Williams","LA",17
"9774","K.Williams","LA",5
"9775","K.Williams","LA",4
"9776","K.Williams","LA",2
"9777","A.Kamara","NO",11
"9778","A.Kamara","NO",13
"9779","K.Williams","LA",4
"9780","K.Williams","LA",1
"9781","K.Williams","LA",8
"9782","K.Williams","LA",10
"9783","K.Williams","LA",4
"9784","K.Williams","LA",6
"9785","K.Williams","LA",4
"9786","A.Kamara","NO",-3
"9787","B.Corum","LA",2
"9788","B.Corum","LA",6
"9789","T.Atwell","LA",0
"9790","A.Kamara","NO",5
"9791","K.Williams","LA",14
"9792","A.Kamara","NO",7
"9793","A.Kamara","NO",9
"9794","K.Austin","NO",9
"9795","A.Kamara","NO",-4
"9796","B.Corum","LA",2
"9797","P.Nacua","LA",7
"9798","M.Stafford","LA",2
"9799","A.Kamara","NO",2
"9800","A.Kamara","NO",2
"9801","T.Hill","NO",2
"9802","A.Kamara","NO",7
"9803","D.Carr","NO",9
"9804","A.Kamara","NO",3
"9805","A.Kamara","NO",3
"9806","A.Kamara","NO",1
"9807","K.Williams","LA",11
"9808","K.Hunt","KC",-1
"9809","K.Hunt","KC",2
"9810","I.Pacheco","KC",4
"9811","I.Pacheco","KC",2
"9812","A.Abdullah","LV",6
"9813","K.Hunt","KC",2
"9814","K.Hunt","KC",2
"9815","A.Abdullah","LV",3
"9816","A.Abdullah","LV",6
"9817","A.Abdullah","LV",1
"9818","A.Abdullah","LV",0
"9819","I.Pacheco","KC",-5
"9820","B.Bowers","LV",2
"9821","S.McCormick","LV",7
"9822","S.McCormick","LV",4
"9823","K.Hunt","KC",4
"9824","S.McCormick","LV",17
"9825","T.Tucker","LV",11
"9826","S.McCormick","LV",1
"9827","A.Abdullah","LV",11
"9828","A.Abdullah","LV",4
"9829","A.Abdullah","LV",5
"9830","A.Abdullah","LV",0
"9831","I.Pacheco","KC",34
"9832","I.Pacheco","KC",1
"9833","S.McCormick","LV",1
"9834","S.McCormick","LV",-1
"9835","A.Abdullah","LV",3
"9836","S.McCormick","LV",3
"9837","K.Hunt","KC",4
"9838","S.McCormick","LV",11
"9839","P.Mahomes","KC",5
"9840","S.McCormick","LV",9
"9841","S.McCormick","LV",5
"9842","K.Hunt","KC",2
"9843","S.McCormick","LV",8
"9844","S.McCormick","LV",-1
"9845","I.Pacheco","KC",5
"9846","I.Pacheco","KC",3
"9847","A.O'Connell","LV",0
"9848","J.Jacobs","GB",1
"9849","J.Jacobs","GB",6
"9850","J.Jacobs","GB",0
"9851","D.Achane","MIA",-1
"9852","T.Tagovailoa","MIA",-3
"9853","R.Mostert","MIA",3
"9854","J.Jacobs","GB",2
"9855","J.Jacobs","GB",2
