"","receiver_player_name","receiver_player_id","passer_player_name","passer_player_id","complete_pass","air_yards","yards_after_catch"
"1976","D.Samuel","00-0035719","B.Purdy","00-0037834",1,19,0
"1977","K.Juszczyk","00-0029892","B.Purdy","00-0037834",1,5,1
"1978","T.Sherfield","00-0034487","S.Darnold","00-0034869",0,11,NA
"1979","D.Samuel","00-0035719","B.Purdy","00-0037834",1,20,8
"1980","G.Kittle","00-0033288","B.Purdy","00-0037834",1,-1,8
"1981","J.Nailor","00-0037291","S.Darnold","00-0034869",1,11,7
"1982",NA,NA,"S.Darnold","00-0034869",0,NA,NA
"1983","A.Jones","00-0033293","S.Darnold","00-0034869",1,-6,8
"1984","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,9,7
"1985","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,27,NA
"1986",NA,NA,"S.Darnold","00-0034869",0,-11,NA
"1987","J.Mundt","00-0033246","S.Darnold","00-0034869",1,1,5
"1988","K.Juszczyk","00-0029892","B.Purdy","00-0037834",1,8,0
"1989",NA,NA,"B.Purdy","00-0037834",0,NA,NA
"1990",NA,NA,"B.Purdy","00-0037834",0,NA,NA
"1991","T.Sherfield","00-0034487","S.Darnold","00-0034869",1,5,12
"1992",NA,NA,"S.Darnold","00-0034869",0,NA,NA
"1993","K.Juszczyk","00-0029892","B.Purdy","00-0037834",0,9,NA
"1994","J.Nailor","00-0037291","S.Darnold","00-0034869",1,10,0
"1995",NA,NA,"B.Purdy","00-0037834",0,NA,NA
"1996","B.Aiyuk","00-0036261","B.Purdy","00-0037834",1,18,4
"1997",NA,NA,"B.Purdy","00-0037834",0,NA,NA
"1998",NA,NA,"B.Purdy","00-0037834",0,NA,NA
"1999","A.Jones","00-0033293","S.Darnold","00-0034869",1,-8,26
"2000","D.Samuel","00-0035719","B.Purdy","00-0037834",1,8,1
"2001","D.Samuel","00-0035719","B.Purdy","00-0037834",1,16,1
"2002","C.Conley","00-0032128","B.Purdy","00-0037834",1,4,0
"2003","B.Aiyuk","00-0036261","B.Purdy","00-0037834",1,5,2
"2004","D.Samuel","00-0035719","B.Purdy","00-0037834",0,9,NA
"2005","G.Kittle","00-0033288","B.Purdy","00-0037834",1,9,5
"2006","G.Kittle","00-0033288","B.Purdy","00-0037834",0,27,NA
"2007","D.Samuel","00-0035719","B.Purdy","00-0037834",1,13,0
"2008",NA,NA,"S.Darnold","00-0034869",0,NA,NA
"2009","B.Powell","00-0034646","S.Darnold","00-0034869",1,6,5
"2010","J.Mundt","00-0033246","S.Darnold","00-0034869",0,1,NA
"2011","J.Nailor","00-0037291","S.Darnold","00-0034869",1,26,0
"2012","J.Mundt","00-0033246","S.Darnold","00-0034869",1,5,1
"2013","B.Powell","00-0034646","S.Darnold","00-0034869",1,5,0
"2014",NA,NA,"T.Chandler","00-0037276",0,NA,NA
"2015","A.Jones","00-0033293","S.Darnold","00-0034869",1,-2,0
"2016","G.Kittle","00-0033288","B.Purdy","00-0037834",1,0,6
"2017","J.Mason","00-0037525","B.Purdy","00-0037834",1,3,1
"2018","D.Samuel","00-0035719","B.Purdy","00-0037834",1,17,4
"2019","E.Saubert","00-0033576","B.Purdy","00-0037834",1,8,4
"2020","E.Saubert","00-0033576","B.Purdy","00-0037834",1,7,7
"2021","D.Samuel","00-0035719","B.Purdy","00-0037834",1,2,0
"2022","B.Aiyuk","00-0036261","B.Purdy","00-0037834",1,12,0
"2023","C.Godwin","00-0033921","B.Mayfield","00-0034855",1,-2,3
"2024","C.Godwin","00-0033921","B.Mayfield","00-0034855",1,15,3
"2025","C.Otton","00-0038129","B.Mayfield","00-0034855",0,3,NA
"2026",NA,NA,"B.Mayfield","00-0034855",0,NA,NA
"2027","J.Williams","00-0037240","J.Goff","00-0033106",0,18,NA
"2028",NA,NA,"B.Mayfield","00-0034855",0,NA,NA
"2029","C.Godwin","00-0033921","B.Mayfield","00-0034855",1,0,19
"2030","J.Williams","00-0037240","J.Goff","00-0033106",1,43,7
"2031",NA,NA,"J.Goff","00-0033106",0,-6,NA
"2032","J.Williams","00-0037240","J.Goff","00-0033106",0,3,NA
"2033","M.Evans","00-0031408","B.Mayfield","00-0034855",0,9,NA
"2034","C.Godwin","00-0033921","B.Mayfield","00-0034855",0,20,NA
"2035",NA,NA,"B.Mayfield","00-0034855",0,NA,NA
"2036","J.Williams","00-0037240","J.Goff","00-0033106",1,5,0
"2037","A.St. Brown","00-0036963","J.Goff","00-0033106",1,11,4
"2038","A.St. Brown","00-0036963","J.Goff","00-0033106",1,4,0
"2039","A.St. Brown","00-0036963","J.Goff","00-0033106",1,16,0
"2040","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,1
"2041","J.Gibbs","00-0039139","J.Goff","00-0033106",1,-1,5
"2042","J.Williams","00-0037240","J.Goff","00-0033106",0,10,NA
"2043","J.Gibbs","00-0039139","J.Goff","00-0033106",1,-5,6
"2044","C.Godwin","00-0033921","B.Mayfield","00-0034855",1,17,0
"2045","C.Godwin","00-0033921","B.Mayfield","00-0034855",1,6,5
"2046","C.Godwin","00-0033921","B.Mayfield","00-0034855",1,16,25
"2047","A.St. Brown","00-0036963","J.Goff","00-0033106",0,8,NA
"2048","T.Patrick","00-0033375","J.Goff","00-0033106",0,17,NA
"2049","S.Vaki","00-0039364","J.Fox","00-0035156",1,15,2
"2050","A.St. Brown","00-0036963","J.Goff","00-0033106",0,16,NA
"2051","D.Montgomery","00-0035685","J.Goff","00-0033106",1,3,5
"2052","A.St. Brown","00-0036963","J.Goff","00-0033106",0,16,NA
"2053","A.St. Brown","00-0036963","J.Goff","00-0033106",0,15,NA
"2054","A.St. Brown","00-0036963","J.Goff","00-0033106",0,3,NA
"2055","C.Godwin","00-0033921","B.Mayfield","00-0034855",1,4,6
"2056","M.Evans","00-0031408","B.Mayfield","00-0034855",1,14,2
"2057","M.Evans","00-0031408","B.Mayfield","00-0034855",0,12,NA
"2058","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,4
"2059","S.LaPorta","00-0039065","J.Goff","00-0033106",0,-6,NA
"2060","T.Patrick","00-0033375","J.Goff","00-0033106",1,4,6
"2061","J.Williams","00-0037240","J.Goff","00-0033106",0,17,NA
"2062","A.St. Brown","00-0036963","J.Goff","00-0033106",1,4,4
"2063","A.St. Brown","00-0036963","J.Goff","00-0033106",1,18,2
"2064","K.Raymond","00-0032464","J.Goff","00-0033106",1,-4,5
"2065","D.Montgomery","00-0035685","J.Goff","00-0033106",1,0,3
"2066","R.White","00-0037256","B.Mayfield","00-0034855",1,-6,11
"2067",NA,NA,"B.Mayfield","00-0034855",0,NA,NA
"2068","A.St. Brown","00-0036963","J.Goff","00-0033106",0,18,NA
"2069","A.St. Brown","00-0036963","J.Goff","00-0033106",0,4,NA
"2070","J.Williams","00-0037240","J.Goff","00-0033106",1,4,9
"2071","A.St. Brown","00-0036963","J.Goff","00-0033106",1,6,0
"2072","T.Patrick","00-0033375","J.Goff","00-0033106",1,-2,4
"2073","S.LaPorta","00-0039065","J.Goff","00-0033106",1,4,3
"2074","J.Gibbs","00-0039139","J.Goff","00-0033106",1,-2,8
"2075","A.St. Brown","00-0036963","J.Goff","00-0033106",1,10,7
"2076","J.McMillan","00-0039855","B.Mayfield","00-0034855",1,21,0
"2077","C.Otton","00-0038129","B.Mayfield","00-0034855",0,-3,NA
"2078","D.Montgomery","00-0035685","J.Goff","00-0033106",1,0,15
"2079","K.Raymond","00-0032464","J.Goff","00-0033106",0,3,NA
"2080","M.Evans","00-0031408","B.Mayfield","00-0034855",1,7,8
"2081",NA,NA,"B.Mayfield","00-0034855",0,NA,NA
"2082","J.Williams","00-0037240","J.Goff","00-0033106",1,-1,7
"2083",NA,NA,"J.Goff","00-0033106",0,7,NA
"2084","T.Patrick","00-0033375","J.Goff","00-0033106",0,19,NA
"2085","M.Evans","00-0031408","B.Mayfield","00-0034855",1,3,8
"2086","J.McMillan","00-0039855","B.Mayfield","00-0034855",0,18,NA
"2087","D.Montgomery","00-0035685","J.Goff","00-0033106",1,-1,10
"2088","K.Raymond","00-0032464","J.Goff","00-0033106",1,16,2
"2089","A.St. Brown","00-0036963","J.Goff","00-0033106",1,6,3
"2090","K.Raymond","00-0032464","J.Goff","00-0033106",1,6,2
"2091","S.LaPorta","00-0039065","J.Goff","00-0033106",1,4,2
"2092","J.Gibbs","00-0039139","J.Goff","00-0033106",1,-5,1
"2093","J.Williams","00-0037240","J.Goff","00-0033106",1,5,0
"2094","J.Gibbs","00-0039139","J.Goff","00-0033106",1,-5,6
"2095","J.Gibbs","00-0039139","J.Goff","00-0033106",1,5,0
"2096","M.Evans","00-0031408","B.Mayfield","00-0034855",0,-2,NA
"2097","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,4
"2098","J.Gibbs","00-0039139","J.Goff","00-0033106",1,5,4
"2099","J.Williams","00-0037240","J.Goff","00-0033106",0,13,NA
"2100","J.Williams","00-0037240","J.Goff","00-0033106",0,12,NA
"2101","T.Kennedy","00-0035544","J.Goff","00-0033106",0,11,NA
"2102","R.Dowdle","00-0036139","D.Prescott","00-0033077",1,0,1
"2103","B.Cooks","00-0031236","D.Prescott","00-0033077",1,7,0
"2104","R.Dowdle","00-0036139","D.Prescott","00-0033077",0,6,NA
"2105","J.Brooks","00-0038640","D.Prescott","00-0033077",0,7,NA
"2106","B.Cooks","00-0031236","D.Prescott","00-0033077",0,13,NA
"2107","C.Kolar","00-0038046","L.Jackson","00-0034796",1,1,29
"2108","H.Luepke","00-0038738","D.Prescott","00-0033077",1,17,0
"2109","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,11,NA
"2110",NA,NA,"D.Prescott","00-0033077",0,NA,NA
"2111","N.Agholor","00-0031549","L.Jackson","00-0034796",1,6,50
"2112","B.Cooks","00-0031236","D.Prescott","00-0033077",1,9,0
"2113","J.Tolbert","00-0037666","D.Prescott","00-0033077",0,39,NA
"2114","E.Elliott","00-0033045","D.Prescott","00-0033077",1,-5,11
"2115","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,17,7
"2116","C.Lamb","00-0036358","D.Prescott","00-0033077",1,8,10
"2117","C.Lamb","00-0036358","D.Prescott","00-0033077",1,7,2
"2118","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,-2,6
"2119","R.Bateman","00-0036550","L.Jackson","00-0034796",0,8,NA
"2120","I.Likely","00-0037838","L.Jackson","00-0034796",1,3,1
"2121","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,5,NA
"2122","T.Smith","00-0037243","D.Prescott","00-0033077",1,-6,6
"2123","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,-4,11
"2124","B.Cooks","00-0031236","D.Prescott","00-0033077",0,40,NA
"2125","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,6,0
"2126","K.Turpin","00-0037801","D.Prescott","00-0033077",1,12,0
"2127","E.Elliott","00-0033045","D.Prescott","00-0033077",0,-1,NA
"2128","J.Hill","00-0034975","L.Jackson","00-0034796",1,-4,17
"2129","D.Henry","00-0032764","L.Jackson","00-0034796",1,-4,27
"2130","J.Hill","00-0034975","L.Jackson","00-0034796",1,4,4
"2131","R.Bateman","00-0036550","L.Jackson","00-0034796",1,1,2
"2132","R.Bateman","00-0036550","L.Jackson","00-0034796",1,13,0
"2133","C.Lamb","00-0036358","D.Prescott","00-0033077",1,29,2
"2134","C.Lamb","00-0036358","D.Prescott","00-0033077",1,6,3
"2135","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,-1,NA
"2136","D.Vaughn","00-0038622","D.Prescott","00-0033077",0,-1,NA
"2137",NA,NA,"D.Prescott","00-0033077",0,NA,NA
"2138","Z.Flowers","00-0039064","L.Jackson","00-0034796",0,-3,NA
"2139","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,6,11
"2140","J.Tolbert","00-0037666","D.Prescott","00-0033077",0,22,NA
"2141","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,26,0
"2142",NA,NA,"D.Prescott","00-0033077",0,NA,NA
"2143","C.Lamb","00-0036358","D.Prescott","00-0033077",0,8,NA
"2144","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,4,NA
"2145","B.Cooks","00-0031236","D.Prescott","00-0033077",0,23,NA
"2146","R.Bateman","00-0036550","L.Jackson","00-0034796",1,8,4
"2147","R.Dowdle","00-0036139","D.Prescott","00-0033077",1,1,4
"2148","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,5,11
"2149","R.Dowdle","00-0036139","D.Prescott","00-0033077",0,-1,NA
"2150","J.Tolbert","00-0037666","D.Prescott","00-0033077",1,16,3
"2151","K.Turpin","00-0037801","D.Prescott","00-0033077",1,18,5
"2152","C.Lamb","00-0036358","D.Prescott","00-0033077",0,NA,NA
"2153","J.Tolbert","00-0037666","D.Prescott","00-0033077",1,8,0
"2154","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,-3,NA
"2155","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,6,0
"2156","J.Brooks","00-0038640","D.Prescott","00-0033077",1,8,16
"2157","L.Schoonmaker","00-0038547","D.Prescott","00-0033077",0,15,NA
"2158","J.Tolbert","00-0037666","D.Prescott","00-0033077",1,15,0
"2159","R.Dowdle","00-0036139","D.Prescott","00-0033077",0,NA,NA
"2160","M.Andrews","00-0034753","L.Jackson","00-0034796",0,11,NA
"2161","D.Vaughn","00-0038622","D.Prescott","00-0033077",1,5,3
"2162","C.Lamb","00-0036358","D.Prescott","00-0033077",0,4,NA
"2163","H.Luepke","00-0038738","D.Prescott","00-0033077",1,1,23
"2164","J.Brooks","00-0038640","D.Prescott","00-0033077",0,5,NA
"2165","L.Schoonmaker","00-0038547","D.Prescott","00-0033077",1,5,0
"2166","C.Lamb","00-0036358","D.Prescott","00-0033077",0,13,NA
"2167","H.Luepke","00-0038738","D.Prescott","00-0033077",0,3,NA
"2168","R.Dowdle","00-0036139","D.Prescott","00-0033077",1,-4,22
"2169","B.Cooks","00-0031236","D.Prescott","00-0033077",0,16,NA
"2170",NA,NA,"D.Prescott","00-0033077",0,16,NA
"2171","K.Turpin","00-0037801","D.Prescott","00-0033077",1,16,0
"2172","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,9,0
"2173","A.Thielen","00-0030035","A.Dalton","00-0027973",1,1,3
"2174","A.Thielen","00-0030035","A.Dalton","00-0027973",1,3,2
"2175","Dio.Johnson","00-0035216","A.Dalton","00-0027973",1,17,0
"2176","T.Tremble","00-0037005","A.Dalton","00-0027973",1,17,3
"2177","Dio.Johnson","00-0035216","A.Dalton","00-0027973",0,6,NA
"2178","C.Hubbard","00-0036555","A.Dalton","00-0027973",1,-4,10
"2179","J.Meyers","00-0034960","G.Minshew","00-0035289",0,19,NA
"2180","J.Mingo","00-0039062","A.Dalton","00-0027973",0,16,NA
"2181","T.Tremble","00-0037005","A.Dalton","00-0027973",1,4,0
"2182","Dio.Johnson","00-0035216","A.Dalton","00-0027973",0,4,NA
"2183","A.Mattison","00-0034972","G.Minshew","00-0035289",1,4,7
"2184","J.Meyers","00-0034960","G.Minshew","00-0035289",1,-2,2
"2185","T.Tucker","00-0038563","G.Minshew","00-0035289",1,44,10
"2186","M.Mayer","00-0039066","G.Minshew","00-0035289",0,2,NA
"2187",NA,NA,"A.Dalton","00-0027973",0,NA,NA
"2188","Dio.Johnson","00-0035216","A.Dalton","00-0027973",1,22,1
"2189","X.Legette","00-0039342","A.Dalton","00-0027973",1,9,26
"2190","C.Hubbard","00-0036555","A.Dalton","00-0027973",1,0,5
"2191","Dio.Johnson","00-0035216","A.Dalton","00-0027973",1,5,0
"2192","D.Adams","00-0031381","G.Minshew","00-0035289",1,15,0
"2193","B.Bowers","00-0039338","G.Minshew","00-0035289",0,4,NA
"2194",NA,NA,"A.Dalton","00-0027973",0,NA,NA
"2195","A.Thielen","00-0030035","A.Dalton","00-0027973",0,14,NA
"2196","D.Adams","00-0031381","G.Minshew","00-0035289",1,3,3
"2197","D.Adams","00-0031381","G.Minshew","00-0035289",0,8,NA
"2198","J.Mingo","00-0039062","A.Dalton","00-0027973",1,-1,16
"2199","Dio.Johnson","00-0035216","A.Dalton","00-0027973",0,19,NA
"2200","A.Thielen","00-0030035","A.Dalton","00-0027973",0,-5,NA
"2201","T.Tremble","00-0037005","A.Dalton","00-0027973",1,5,0
"2202",NA,NA,"G.Minshew","00-0035289",0,NA,NA
"2203",NA,NA,"G.Minshew","00-0035289",0,10,NA
"2204","T.Tucker","00-0038563","G.Minshew","00-0035289",1,-3,9
"2205","M.Sanders","00-0035243","A.Dalton","00-0027973",1,-3,5
"2206","Dio.Johnson","00-0035216","A.Dalton","00-0027973",0,6,NA
"2207","Dio.Johnson","00-0035216","A.Dalton","00-0027973",1,8,27
"2208","A.Thielen","00-0030035","A.Dalton","00-0027973",1,31,0
"2209","B.Bowers","00-0039338","G.Minshew","00-0035289",1,4,17
"2210","A.Abdullah","00-0032104","G.Minshew","00-0035289",1,-4,8
"2211","D.Adams","00-0031381","G.Minshew","00-0035289",0,6,NA
"2212","T.Tucker","00-0038563","G.Minshew","00-0035289",0,41,NA
"2213","Di.Johnson","00-0035216","A.Dalton","00-0027973",1,12,4
"2214","C.Hubbard","00-0036555","A.Dalton","00-0027973",1,-5,17
"2215","J.Sanders","00-0039356","A.Dalton","00-0027973",0,6,NA
"2216","J.Mingo","00-0039062","A.Dalton","00-0027973",1,4,2
"2217","T.Tucker","00-0038563","G.Minshew","00-0035289",1,4,0
"2218",NA,NA,"G.Minshew","00-0035289",0,NA,NA
"2219","X.Legette","00-0039342","A.Dalton","00-0027973",1,7,0
"2220","C.Hubbard","00-0036555","A.Dalton","00-0027973",1,0,12
"2221","X.Legette","00-0039342","A.Dalton","00-0027973",0,3,NA
"2222","Di.Johnson","00-0035216","A.Dalton","00-0027973",1,4,6
"2223","M.Sanders","00-0035243","A.Dalton","00-0027973",1,-5,16
"2224","T.Tucker","00-0038563","G.Minshew","00-0035289",0,11,NA
"2225","D.Adams","00-0031381","G.Minshew","00-0035289",1,4,0
"2226","A.Mattison","00-0034972","G.Minshew","00-0035289",1,4,0
"2227","Di.Johnson","00-0035216","A.Dalton","00-0027973",1,5,6
"2228","C.Hubbard","00-0036555","A.Dalton","00-0027973",1,-4,24
"2229","Di.Johnson","00-0035216","A.Dalton","00-0027973",1,-1,6
"2230","Di.Johnson","00-0035216","A.Dalton","00-0027973",0,16,NA
"2231","Di.Johnson","00-0035216","A.Dalton","00-0027973",0,1,NA
"2232","X.Legette","00-0039342","A.Dalton","00-0027973",0,NA,NA
"2233","T.Tucker","00-0038563","G.Minshew","00-0035289",1,-2,13
"2234","J.Meyers","00-0034960","G.Minshew","00-0035289",1,7,-2
"2235","M.Mayer","00-0039066","G.Minshew","00-0035289",1,6,1
"2236","D.Adams","00-0031381","G.Minshew","00-0035289",0,2,NA
"2237","A.Mattison","00-0034972","G.Minshew","00-0035289",1,-3,25
"2238","B.Bowers","00-0039338","G.Minshew","00-0035289",1,10,2
"2239","J.Meyers","00-0034960","G.Minshew","00-0035289",1,5,8
"2240","J.Meyers","00-0034960","G.Minshew","00-0035289",0,NA,NA
"2241","J.Mingo","00-0039062","A.Dalton","00-0027973",1,-3,0
"2242","D.Adams","00-0031381","G.Minshew","00-0035289",1,9,6
"2243","D.Adams","00-0031381","G.Minshew","00-0035289",0,12,NA
"2244","A.Abdullah","00-0032104","A.O'Connell","00-0038579",1,-1,10
"2245",NA,NA,"A.O'Connell","00-0038579",0,NA,NA
"2246","B.Bowers","00-0039338","A.O'Connell","00-0038579",1,4,4
"2247","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,13,3
"2248","J.Meyers","00-0034960","A.O'Connell","00-0038579",0,20,NA
"2249","T.Tucker","00-0038563","A.O'Connell","00-0038579",1,-2,8
"2250","T.Tucker","00-0038563","A.O'Connell","00-0038579",1,6,1
"2251","M.Mayer","00-0039066","A.O'Connell","00-0038579",0,11,NA
"2252","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,13,0
"2253","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,6,0
"2254","J.Meyers","00-0034960","A.O'Connell","00-0038579",1,9,0
"2255","D.Adams","00-0031381","A.O'Connell","00-0038579",0,6,NA
"2256","T.Tucker","00-0038563","A.O'Connell","00-0038579",1,8,0
"2257","D.Moore","00-0034827","C.Williams","00-0039918",0,13,NA
"2258","C.Kmet","00-0036290","C.Williams","00-0039918",1,6,1
"2259","D.Moore","00-0034827","C.Williams","00-0039918",1,-1,9
"2260","D.Moore","00-0034827","C.Williams","00-0039918",1,-1,2
"2261","R.Odunze","00-0039919","C.Williams","00-0039918",0,37,NA
"2262","J.Downs","00-0038997","A.Richardson","00-0039164",0,5,NA
"2263","A.Pierce","00-0037664","A.Richardson","00-0039164",0,25,NA
"2264","C.Kmet","00-0036290","C.Williams","00-0039918",0,18,NA
"2265",NA,NA,"C.Williams","00-0039918",0,23,NA
"2266",NA,NA,"A.Richardson","00-0039164",0,-10,NA
"2267",NA,NA,"A.Richardson","00-0039164",0,NA,NA
"2268","J.Downs","00-0038997","A.Richardson","00-0039164",1,0,13
"2269","D.Moore","00-0034827","C.Williams","00-0039918",1,5,0
"2270",NA,NA,"C.Williams","00-0039918",0,NA,NA
"2271","D.Carter","00-0031763","C.Williams","00-0039918",1,-2,8
"2272","M.Pittman","00-0036252","A.Richardson","00-0039164",1,8,5
"2273","A.Pierce","00-0037664","A.Richardson","00-0039164",1,37,7
"2274","A.Dulin","00-0035021","A.Richardson","00-0039164",0,3,NA
"2275","R.Odunze","00-0039919","C.Williams","00-0039918",1,40,7
"2276",NA,NA,"C.Williams","00-0039918",0,12,NA
"2277","D.Carter","00-0031763","C.Williams","00-0039918",0,2,NA
"2278","K.Granson","00-0036876","A.Richardson","00-0039164",1,16,24
"2279","R.Johnson","00-0039021","C.Williams","00-0039918",1,2,9
"2280","R.Odunze","00-0039919","C.Williams","00-0039918",1,23,4
"2281","D.Swift","00-0036275","C.Williams","00-0039918",0,-4,NA
"2282","D.Moore","00-0034827","C.Williams","00-0039918",1,5,1
"2283","D.Carter","00-0031763","C.Williams","00-0039918",1,-1,8
"2284","G.Everett","00-0033895","C.Williams","00-0039918",0,19,NA
"2285","D.Moore","00-0034827","C.Williams","00-0039918",1,-3,4
"2286","C.Kmet","00-0036290","C.Williams","00-0039918",1,3,1
"2287",NA,NA,"A.Richardson","00-0039164",0,16,NA
"2288","J.Downs","00-0038997","A.Richardson","00-0039164",1,5,2
"2289","J.Downs","00-0038997","A.Richardson","00-0039164",0,6,NA
